actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
centro de salud,Centro Medico del Norte,CR,Carretera,Provincial TF 217,40,38390,38039,Santa Úrsula,,,,,,-16.495236,28.42525599,2016-05-09T12:45:15.374000,2015-08-04T13:34:28.221000
clinica dental,Centro Medico Dental Ravelo,CL,Calle,San Cristobal,5,38359,38041,El Sauzal,Ravelo,,,922584319.0,,-16.41675278,28.46044999,2016-05-09T12:45:15.374000,2016-06-21T11:59:31.698000
centro de salud,Centro Medico Dialyse Teneriffa,CL,Calle,La Hondura,10,38683,38040,Santiago del Teide,Puerto de Santiago CC Mar Blanco,www.dialyse-teneriffa.com,dialyse-teneriffa@hotmail.com,922868012.0,,-16.84475887,28.23852466,2016-05-09T12:45:15.374000,2016-05-23T12:56:15.219000
centro de salud,Centro Medico Drago Salud,AV,Avenida,25 de Abril,20,38430,38022,Icod de los Vinos,,,,,,-16.718514,28.36929699,2016-05-09T12:45:15.374000,2016-05-05T14:29:16.532000
centro reconocimiento conductores,Centro Medico El Coche,CL,Calle,Cologan,5,38400,38028,Puerto de la Cruz,,centromedicodelcoche.com,,922380385.0,,-16.54861177,28.41620054,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
centro reconocimiento conductores,Centro Medico El Coche,AV,Avenida,Marques Villanueva del Prado,28,38400,38028,Puerto de la Cruz,CC La Cupula Ur Jardines de la Paz,centromedicodelcoche.com,,922376983.0,,-16.53660453,28.41052372,2016-05-09T12:45:15,2017-03-22T13:53:34.602000
servicios profesionales medicos,Centro Medico Hispano Aleman,AV,Avenida,Quinto Centenario,5,38660,38001,Adeje,Py Americas CC Paraiso del Sol Lc 11,www.daez.eu,,922792908.0,,-16.72900838,28.06787705,2016-08-02T10:23:45.776000,2016-10-28T09:20:33.420000
centro reconocimiento conductores,Centro Medico Icod de los Vinos,AV,Avenida,25 de Abril,3,38430,38022,Icod de los Vinos,,,,922381111.0,,-16.7192403,28.36903995,2016-05-09T12:45:15.374000,2016-05-05T14:31:18.621000
centro de salud,Centro Medico Irokas Isla Baja,CL,Calle,Cirilo Rolo de Armas,1,38450,38015,Garachico,,,centroclinicoirokas@gmail.com,661733033.0,922831110.0,-16.764344,28.37244099,2016-05-09T12:45:15.374000,2016-08-17T10:34:46.828000
centro reconocimiento conductores,Centro Medico La Cuesta,CR,Carretera,General TF 194 La Cuesta Taco,15,38320,38023,La Laguna,La Cuesta,,,922650004.0,,-16.28579596,28.46711696,2016-05-09T12:45:15.374000,2016-11-14T12:48:06.763000
centro de salud,Centro Medico Los Realejos,CL,Calle,Lanzarote,1,38410,38031,Los Realejos,San Agustin,,,922353363.0,,-16.58431399,28.385418,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
servicios hospitalarios,Centro Medico Massana,AV,Avenida,Los Menceyes,43,38205,38023,La Laguna,La Cuesta,,,922100313.0,,-16.310414,28.4775789,2016-05-09T12:45:15.374000,2018-01-16T09:59:47.338000
fisioterapia rehabilitacion,Centro Medico Miraverde,CL,Calle,Drago,1,38679,38001,Adeje,Lagos de Miraverde Lc 2,www.cmmiraverde.com,www.cmmiraverde.com/espa%C3%B1ol/contacto,922717001.0,,-16.72932606,28.0948506,2016-05-09T12:45:15.374000,2015-08-04T12:43:52.150000
centro reconocimiento conductores,Centro Medico Orotava,AV,Avenida,Obispo Benitez de Lugo,24,38300,38026,La Orotava,,,,922330508.0,,-16.52029912,28.39375942,2016-05-09T12:45:15.374000,2016-07-15T10:05:41.412000
centro reconocimiento conductores,Centro Medico Osa Mayor,CL,Calle,Heliodoro Rodriguez Lopez,36,38005,38038,Santa Cruz de Tenerife,Ed Osa Mayor,www.reconocimientosmedicostenerife.com,,922203043.0,,-16.26300656,28.46036738,2016-05-09T12:45:15.374000,2016-05-05T14:52:11.143000
servicios profesionales medicos,Centro Medico Plaza del Charco,PZ,"Plaza, plazoleta",Del Charco,8,38400,38028,Puerto de la Cruz,,,,922381111.0,,-16.55070208,28.41599605,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
servicios profesionales medicos,Centro Medico Quiquira,PS,Paseo,Araucarias,28,38300,38026,La Orotava,Quiquira Alto,www.hnosgarcianunez.es/centromedico,info@hnosgarcianunez.es,922321811.0,922321811.0,-16.51347858,28.39661797,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
servicios hospitalarios,Centro Medico Quiron,AV,Avenida,Maritima,15,38683,38040,Santiago del Teide,Puerto de Santiago Ed Las Palmeras,,,0.0,,-16.84130244,28.23477565,2016-05-09T12:45:15.374000,2018-06-22T07:54:15.598000
centro de salud,Centro Medico Rehabilitador San Isidro,AV,Avenida,Santa Cruz,21,38611,38017,Granadilla de Abona,San Isidro Lc 1,www.centrorehabilitador.com,,922393210.0,922391453.0,-16.562429,28.08311899,2016-05-09T12:45:15.374000,2016-06-13T10:36:29.352000
servicios profesionales medicos,Centro Medico Salus Canarias,AV,Avenida,Familia Bethencourt y Molina,20,38400,38028,Puerto de la Cruz,,,,922380661.0,,-16.54447389,28.41643137,2016-11-24T13:32:56.882000,2016-11-24T13:32:56.882000
servicios profesionales medicos,Centro Medico San Isidro,AV,Avenida,Santa Cruz,128,38611,38017,Granadilla de Abona,San Isidro Lc 1,www.centromedicosanisidro.com,info@centromedicosanisidro.com,922390134.0,,-16.557711,28.07634199,2016-05-09T12:45:15.374000,2016-08-02T07:58:51.662000
centro reconocimiento conductores,Centro Medico Sana,AV,Avenida,Alonso Fernandez de Lugo,10,38300,38026,La Orotava,El Mayorazgo,www.centromedicosana.com,,922346458.0,,-16.52798837,28.39527618,2016-05-09T12:45:15.374000,2016-08-02T08:03:49.687000
centro reconocimiento conductores,Centro Medico Santa Ursula,CR,Carretera,Provincial TF 217,37,38390,38039,Santa Úrsula,,www.certificadosmedicosconducir.es,,922371101.0,,-16.49431118,28.42488588,2016-05-09T12:45:15.374000,2016-05-05T14:28:02.176000
centro de salud,Centro Medico Taco,AV,Avenida,Taco,153,38108,38023,La Laguna,Taco,,,922613323.0,,-16.298423,28.44748499,2016-05-09T12:45:15.374000,2017-10-30T10:10:49.475000
servicios profesionales medicos,Centro Medico Taoro,CL,Calle,Las Canastilleras,4,38400,38028,Puerto de la Cruz,San Felipe Ed Gran Poder de Dios,,,922372768.0,,-16.55192708,28.41195921,2016-11-24T11:40:47.988000,2016-11-25T08:53:10.647000
servicios profesionales medicos,Centro Medico Toscal Longuera,Cl,Calle,Toscal,39,38417,38031,Los Realejos,El Toscal,,,639312121.0,922363090.0,-16.57403417,28.40067975,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
centro reconocimiento conductores,Centro Medico Toscal Longuera,Cl,Calle,Toscal,39,38417,38031,Los Realejos,El Toscal,,,639312121.0,922363090.0,-16.57400222,28.4006973,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
servicios profesionales medicos,Centro Medico Tucan,CL,Calle,Luis Rodriguez Figueroa,4,38400,38028,Puerto de la Cruz,Ed Bellaterra,,tucan@centromedicotucan.es,922376344.0,922385337.0,-16.54095872,28.4126609,2016-05-09T12:45:15.374000,2015-08-04T13:21:58.324000
centro de salud,Centro Medico Vida,AV,Avenida,25 de Abril,72,38430,38022,Icod de los Vinos,,,,,,-16.712579,28.36998599,2016-05-09T12:45:15.374000,2016-05-05T14:29:16.532000
servicios profesionales medicos,Centro Medico Vida,CR,Carretera,General TF 312 Puerto Cruz Las Arenas,73,38400,38028,Puerto de la Cruz,La Asomada,,,922382317.0,,-16.54856687,28.40423663,2016-11-24T13:42:00.269000,2016-11-24T13:42:00.269000
servicios profesionales medicos,Centro Medico Vida,CR,Carretera,Provincial TF 217,38,38390,38039,Santa Úrsula,,www.clinicavida.com,centrovidasantaursula@clinicavida.es,922300042.0,922302121.0,-16.49523635,28.4252007,2016-05-09T12:45:15,2018-04-11T09:45:17.001000
centro de salud,Centro Médico Vida,Av,Avenida,Canarias,13,38410,38031,Los Realejos,,clinicasvida.es,,922340145.0,922353597.0,-16.58429398,28.38131587,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
centro reconocimiento conductores,Centro Medico Yumbo,CM,Camino,Hierro,105,38009,38038,Santa Cruz de Tenerife,,www.centromedicoyumbo.es,,922222901.0,,-16.28133301,28.45687411,2016-05-09T12:45:15.374000,2016-05-05T14:12:06.297000
servicios asistenciales,Centro Municipal Mayores La Orotava,PZ,"Plaza, plazoleta",La Constitucion,9,38300,38026,La Orotava,,,,922322096.0,,-16.52334507,28.39012716,2017-03-02T10:36:40,2017-03-02T10:36:40
centro de salud,Centro Neurologico Antonio Alayon,RB,Rambla,Santa Cruz,133,38001,38038,Santa Cruz de Tenerife,,www.antonioalayon.com,,922285978.0,922281337.0,-16.25013452,28.47549902,2016-05-09T12:45:15.374000,2016-06-21T11:59:31.698000
servicios asistenciales,Centro Ocupacional Acufade Sur,CL,Calle,Las Flores,40,38616,38017,Granadilla de Abona,,,acufade@gmail.com,922577668.0,,-16.57384097,28.12041532,2016-05-09T12:45:15,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional Andres Llarena,CL,Calle,Honduras,0,38500,38020,Güimar,Fatima,,,922510050.0,922524619.0,-16.41410161,28.32373124,2017-06-15T13:47:57.005000,2018-03-22T10:26:59.366000
servicios asistenciales,Centro Ocupacional ATAM,CM,Camino,Turilago,4,38108,38038,Santa Cruz de Tenerife,El Tablero,,,922617203.0,922617909.0,-16.33553262,28.42287656,2017-06-14T13:16:10.029000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional Benito Menis,CR,Carretera,General TF 263 San Miguel de Geneto,33,38296,38023,La Laguna,San Miguel de Geneto,,,922632725.0,,-16.31816186,28.47660133,2017-06-14T14:35:51.046000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional De Minusvalidos Isla Baja,CL,Calle,El Puerto,63,38480,38010,Buenavista del Norte,,,,922127178.0,,-16.85290353,28.37356409,2017-06-14T14:28:06.461000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional De Minusvalidos Psiquicos,CL,Calle,Perez Diaz,38,38380,38051,La Victoria,,,,922582002.0,922580176.0,-16.46804333,28.43520237,2017-06-14T14:30:28.334000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional El Bernegal,CL,Calle,El Puente,26,38205,38023,La Laguna,Barrio Nuevo,,afes@¢afescanarias.org,663856441.0,922260797.0,-16.31100831,28.47936952,2016-05-09T12:45:15,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional El Puerto AFES,CL,Calle,Perez Zamora,41,38400,38028,Puerto de la Cruz,Ed Nieves Ravelo Bq 8 Pl Bj,,afes@afescanarias.org,922260554.0,,-16.55124806,28.41384303,2016-05-09T12:45:15,2018-03-22T12:49:07.601000
servicios asistenciales,Centro Ocupacional El Valle AFES,AV,Avenida,Mayorazgo de Franchy,19,38300,38026,La Orotava,El Mayorazgo Ed San Fernando Pl Bj,,afes@afescanarias.org,663856411.0,922630856.0,-16.52917983,28.39258658,2016-05-09T12:45:15,2016-02-15T09:52:20
servicios asistenciales,Centro Ocupacional Jaramago,AV,Avenida,Principes de España,44,38430,38022,Icod de los Vinos,Ed Isla Paraiso Lc 04,,afes@afescanarias.org,663856441.0,922630856.0,-16.70882068,28.37400253,2016-05-09T12:45:15,2017-05-08T09:10:23
servicios asistenciales,Centro Ocupacional La Guancha,Cl,Calle,San Antonio,11,38440,38018,La Guancha,La Guancha,,,922130084.0,922828459.0,-16.65370907,28.37793522,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
servicios asistenciales,Centro Ocupacional Los Alisios,CL,Calle,Juan Alvarez Delgado,20,38007,38038,Santa Cruz de Tenerife,,,sara@mensajerosdelapazcanarias.org,600592394.0,922219620.0,-16.27154326,28.46589803,2016-05-09T12:45:15,2018-01-17T12:17:28
servicios asistenciales,Centro Ocupacional Los Andenes,CL,Calle,Zurbaran,9,38108,38023,La Laguna,Los Andenes,,tocupacional@atelsam.net,638378786.0,,-16.30631801,28.45036114,2017-06-14T14:15:01,2018-03-14T07:35:06
servicios asistenciales,Centro Ocupacional Los Andes,CM,Camino,Real TF 237,348,38355,38043,Tacoronte,,,afes@afescanarias.org,663856441.0,922630856.0,-16.3791845,28.47106488,2016-05-09T12:45:15,2017-11-30T14:34:49
servicios asistenciales,Centro Ocupacional Los Olivos,CL,Calle,Barranco del Ingles,0,38677,38001,Adeje,Los Olivos,,artemiscg@adeje.es,922711820.0,922781668.0,-16.733745,28.12390814,2017-06-14T10:58:37.656000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional Maria De Las Casas,CL,Calle,Maria de las Casas,1,38600,38017,Granadilla de Abona,,,ceramica@atelsam.net,922774252.0,,-16.57866491,28.12242015,2016-05-09T12:45:15,2016-04-15T10:09:35
servicios asistenciales,Centro Ocupacional Maximiliano Diaz Lopez,CL,Calle,Luis Vives,6,38005,38038,Santa Cruz de Tenerife,Centro Especial de Empleo Reina Sofia,,ocupacional@aspronte.com,922221747.0,922221278.0,-16.25716994,28.4623759,2017-06-14T12:48:03.530000,2018-03-22T14:26:13.264000
servicios asistenciales,Centro Ocupacional Para Minusvalidos San Juan,CL,Calle,El Lomo,28,38428,38034,San Juan de la Rambla,San Jose,www.facebook.com/centroocupacionalsanjuandelarambla,centroocupacional@aytosanjuandelarambla.es,629880592.0,922350247.0,-16.64818868,28.37764952,2017-06-15T10:05:20.652000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional Playa San Juan,CL,Calle,Republica de Colombia,1,38687,38019,Guía de Isora,Playa San Juan,,,922851150.0,922850354.0,-16.81729599,28.18258842,2017-06-15T13:58:27.211000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional san Antonio De Padua,LG,"Lugar, zona",Los Llanos,0,38617,38017,Granadilla de Abona,Los Llanos Charco del Pino,www.prominsur.com,adminstracion@prominsur.com,616646843.0,922773006.0,-16.57747918,28.10655768,2017-04-28T11:03:56,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional San Jose Obrero,CL,Calle,Marisol Marin,5,38006,38038,Santa Cruz de Tenerife,,,,922289333.0,,-16.26309145,28.46733126,2017-06-14T13:00:37.375000,2019-02-05T09:41:01.097000
servicios asistenciales,Centro Ocupacional Soledad Garcia,CL,Calle,Severo Ochoa,6,38007,38038,Santa Cruz de Tenerife,,,afes@afescanarias.org,663856441.0,922260797.0,-16.26728392,28.46473611,2017-02-01T11:47:54,2018-05-08T10:24:53.654000
servicios asistenciales,Centro Ocupacional Valle Colino,CL,Calle,Valencia,6,38205,38023,La Laguna,Finca España,,,922647908.0,,-16.29929208,28.47648129,2017-06-15T12:07:59.214000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Ocupacional Valle De La Orotava,CL,Calle,Europa,22,38314,38026,La Orotava,Las Cuevas El Pinalito,,aspronte@aspronte.com,922221746.0,,-16.51146539,28.40363185,2016-08-05T10:05:18,2018-10-05T14:19:14.435000
clinica dental,Centro Odontologico Santiago Casanova1,CL,Calle,Juan Cullen,8,38300,38026,La Orotava,,www.dentalcasanova.com,info@dentalcasanova.com,922336462.0,922321600.0,-16.52045793,28.39287865,2016-05-09T12:45:15.374000,2016-08-02T10:13:39.116000
clinica dental,Centro Odontologico Santiago Casanova2,CL,Calle,Juan Cullen,11,38300,38026,La Orotava,,www.dentalcasanova.com,info@dentalcasanova.com,922336462.0,933336462.0,-16.52074295,28.39291612,2016-08-02T10:13:31.491000,2016-08-02T10:13:31.491000
clinica dental,Centro Odontologigico de Tenerife,CL,Calle,Manuel Bello Ramos,32,38670,38001,Adeje,,,,922781413.0,,-16.7273875,28.11900655,2016-05-09T12:45:15.374000,2015-08-04T12:45:37.305000
servicios veterinarios,Centro Oftalmologico Animal Vision,AV,Avenida,Los Majuelos,95,38108,38023,La Laguna,Los Majuelos Ed Dacio Ferrera,visionveterinaria.es,922897958,,,-16.30487164,28.44906998,2017-06-27T09:54:00.711000,2017-06-27T09:54:00.711000
servicios profesionales podologia,Centro Podologico Mendez,CL,Calle,San Francisco Javier,66,38001,38038,Santa Cruz de Tenerife,,,mimenar@yahoo.es,922284162.0,,-16.25129733,28.47219052,2016-08-08T10:50:47.385000,2016-08-08T10:50:47.385000
servicios asistenciales,Centro Pro 3 Edad Virgen del Rosario,CL,Calle,La Margarita,1,38617,38017,Granadilla de Abona,El Salto,,,,,-16.56136723,28.10536901,2016-05-09T12:45:15,2016-10-20T08:56:13.802000
servicios profesionales psicologia,Centro Psicologia Beatriz Dominguez,CL,Calle,Santa Rosalia,57,38002,38038,Santa Cruz de Tenerife,,,,676100533.0,922280136.0,-16.25145769,28.47075251,2016-05-09T12:45:15,2017-12-01T12:24:16
servicios profesionales psicologia,Centro Psicologico Lander,CM,Camino,La Patita,2,38438,38022,Icod de los Vinos,El Amparo,,,0.0,,-16.7112737,28.3578078,2016-05-09T12:45:15.374000,2015-08-04T13:10:36.692000
centro reconocimiento conductores,Centro Reconocimiento Baez,CR,Carretera,General TF 217 Norte,92,38380,38051,La Victoria,Ed Maria Jesus Lc 12,es-es.facebook.com/pages/Centro-Reconocimiento-BAEZ,centroreconocimientobaez@gmail.com,922581642.0,,-16.47221732,28.43473043,2016-05-09T12:45:15.374000,2016-05-17T08:57:51.433000
centro reconocimiento conductores,Centro Reconocimiento Conductores Cabo Blanco,CR,Carretera,General TF 657 Cabo Blanco,102,38627,38006,Arona,Cabo Blanco,,,922721053.0,,-16.67294152,28.0739368,2016-05-09T12:45:15.374000,2016-05-05T13:59:10.770000
centro reconocimiento conductores,Centro Reconocimiento Conductores El Volante,CL,Calle,El Juego,12,38204,38023,La Laguna,,,,922258344.0,,-16.31701471,28.48696922,2016-05-09T12:45:15,2017-10-03T14:33:55.795000
centro reconocimiento conductores,Centro Reconocimiento Conductores Los Cristianos,AV,Avenida,Chayofita,5,38650,38006,Arona,Los Cristianos Ed Soledad,,,922790928.0,,-16.71498963,28.05576756,2016-05-09T12:45:15,2017-11-15T12:20:38.958000
centro reconocimiento conductores,Centro Reconocimiento Conductores Rigoberto Diaz,CL,Calle,Doctor Rigoberto Diaz Melero,11,38500,38020,Güimar,,,,922510157.0,922524660.0,-16.41072981,28.31284283,2016-05-09T12:45:15.374000,2016-06-27T13:48:28.816000
centro reconocimiento conductores,Centro Reconocimiento Conductores San Benito,CL,Calle,Jose Maria Balcells,109,38203,38023,La Laguna,,,,922630286.0,,-16.32424751,28.48865786,2016-05-09T12:45:15.374000,2016-05-05T08:50:38.139000
centro reconocimiento conductores,Centro Reconocimiento Conductores Valle San Lorenzo,CR,Carretera,General TF 28 Sur,101,38626,38006,Arona,Valle San Lorenzo Ed JJ Cortes,,,922765004.0,,-16.65757027,28.09131107,2016-05-09T12:45:15.374000,2016-05-05T14:14:59.524000
centro reconocimiento conductores,Centro Reconocimiento Conductores Villa de Adeje,CL,Calle,Piedra Redonda,14,38670,38001,Adeje,La Postura Ed Marylin,,,922780969.0,,-16.72878693,28.1225433,2016-05-09T12:45:15.374000,2016-05-05T14:04:47.333000
centro reconocimiento conductores,Centro Reconocimiento La Milagrosa,AV,Avenida,Leonardo Torriani,75,38205,38023,La Laguna,Cruz de Piedra,www.facebook.com/pages/CENTRO-DE-RECONOCIMIENTO-DE-CONDUCTOREs-LA-MILAGROSA,reconocimientos@reconocimientoslamilagrosa.com,922253461.0,0.0,-16.312671,28.480454,2016-05-09T12:45:15,2018-01-15T14:46:55.061000
centro reconocimiento conductores,Centro Reconocimiento Medico Acaymo,AV,Avenida,La Constitucion,15,38509,38011,Candelaria,Ed el Navegante,es-es.facebook.com/reconocimientomedicoacaymo,cmacaymo@gmail.com,922583941.0,,-16.36960586,28.35661775,2016-05-09T12:45:15.374000,2016-05-05T14:12:06.329000
servicios profesionales medicos,Centro Reconocimiento Medico El Sobradillo,CR,Carretera,General TF 272 El Sobradillo,12,38107,38038,Santa Cruz de Tenerife,El Sobradillo Ed Los Cercados Lc 6,,,,,-16.30897274,28.43827909,2016-05-09T12:45:15.374000,2017-07-06T10:43:22.948000
centro reconocimiento conductores,Centro Reconocimiento San Isidro,AV,Avenida,Santa Cruz,128,38611,38017,Granadilla de Abona,San Isidro,,,922393500.0,,-16.55770926,28.07631586,2016-05-09T12:45:15.374000,2016-05-05T08:42:27.786000
centro reconocimiento conductores,Centro Reconocimiento Valdes,AV,Avenida,Amsterdam,1,38650,38006,Arona,Los Cristianos CC Valdes Center Lc 34A,,,922751674.0,,-16.71332391,28.05379548,2016-05-09T12:45:15.374000,2016-09-08T09:02:52.268000
servicios asistenciales,Centro Recuperacion Integral CERI,CL,Calle,El Pozo,27,38509,38011,Candelaria,Ed La Estrella,,,922502053.0,,-16.37008693,28.35673348,2016-05-09T12:45:15.374000,2016-08-31T12:32:48.155000
fisioterapia rehabilitacion,Centro Rehabilitacion Masser,CL,Calle,Anselmo J Benitez,11,38004,38038,Santa Cruz de Tenerife,,www.centromasser.es,contacto@centromasser.esm,922574890.0,,-16.25975799,28.46877885,2016-05-09T12:45:15.374000,2018-01-16T13:55:03.786000
fisioterapia rehabilitacion,Centro Rehabilitador Santa Cruz,CL,Calle,Jose Maldonado Dugour,6,38009,38038,Santa Cruz de Tenerife,Chamberi,,,922236007.0,922212622.0,-16.27536557,28.44999138,2016-05-09T12:45:15.374000,2015-08-04T10:30:50.252000
servicios asistenciales,Centro Residencial Davida,CL,Calle,Brezo,19,38400,38028,Puerto de la Cruz,Ur La Paz,residenciadavida.com,direccion@residenciavida.com,922389955.0,922381611.0,-16.53363797,28.41290815,2016-05-09T12:45:15.374000,2018-03-22T14:13:51.814000
centro de salud,Centro Salud El Medano,CL,Calle,Argentina,3,38612,38017,Granadilla de Abona,El Medano,,,922179499.0,,-16.5369845,28.04693955,2016-05-09T12:45:15.374000,2015-10-21T13:08:10.940000
servicios asistenciales,Centro Sociosanitario Casa De Los Mayores,CR,Carretera,General TF 217 Norte,232,38370,38025,La Matanza,,,,922577120.0,,-16.46056994,28.44382594,2016-05-09T12:45:15,2015-11-25T12:51:14
centro de salud,Centro Sociosanitario de Tejina,CM,Camino,Palenzuela,37,38260,38023,La Laguna,Tejina,,,922546750.0,922150112.0,-16.37027912,28.53352852,2016-05-09T12:45:15.374000,2016-05-17T08:57:51.433000
servicios asistenciales,Centro Sociosanitario Fasnia,CL,Calle,Emiliano Diaz Castro,13,38570,38012,Fasnia,,,,922530354.0,922530571.0,-16.43928781,28.2355116,2016-05-09T12:45:15.374000,2015-11-13T09:43:32.022000
servicios asistenciales,Centro Sociosanitario Fundacion Canaria Candelaria,CL,Calle,Francisco Garabote Garcia,3,38520,38011,Candelaria,Igueste de Candelaria,,rstenerife@geron.es,922506016.0,922956793.0,-16.36525639,28.3820238,2016-05-09T12:45:15.374000,2018-03-21T14:10:04.660000
servicios asistenciales,Centro Sociosanitario La Guancha IASS,Cl,Calle,Solitica,46,38440,38018,La Guancha,La Guancha,www.iass.es  www.gerovitaelaguancha.com,info@gerovitaelaguancha.com,922829836.0,922828871.0,-16.65186671,28.37795638,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
servicios asistenciales,Centro Sociosanitario Nuestra Mayores Señora del Carmen,CL,Calle,Piloto,82,38410,38031,Los Realejos,San Agustin,,info@geriatricoscanarias.com,922355608.0,922355761.0,-16.58235951,28.3858532,2016-05-09T12:45:15.374000,2018-03-22T13:07:46.681000
servicios profesionales medicos,Centro Sociosanitario Puertito de Guimar,CL,Calle,Hernan Cortes,6,38508,38020,Güimar,Puertito de Guimar,,,922528232.0,,-16.37715734,28.29539429,2016-05-09T12:45:15.374000,2015-11-11T10:54:41.645000
servicios asistenciales,Centro Sociosanitario San Juan de la Rambla,CL,Calle,El Rosario,7,38428,38034,San Juan de la Rambla,San Jose,www.residenciasanjuandelarambla.com,info@residenciasanjuandelarambla.com,922360015.0,922360550.0,-16.64644426,28.38017361,2016-05-09T12:45:15.374000,2015-11-25T09:28:13.043000
servicios asistenciales,Centro Sociosanitario San Sebastian,CL,Calle,San Sebastian,1,38300,38026,La Orotava,,,,922332908.0,,-16.52256079,28.39232864,2016-05-09T12:45:15,2018-05-08T10:38:44.367000
servicios asistenciales,Centro Sociosanitario Santa Ursula,CR,Carretera,Nueva Corujera,118,38390,38039,Santa Úrsula,La Corujera,www.iass.es,,922304898.0,922304303.0,-16.50020035,28.41295027,2016-05-09T12:45:15.374000,2015-11-13T09:52:04.047000
servicios asistenciales,Centro Taller Ocupacional De Enfermos Mentales,CM,Camino,Los Cuartos,44,38419,38031,Los Realejos,CFP Los Realejos,,,916623090.0,,-16.57850118,28.38720462,2017-06-14T13:59:00.198000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Taller Ocupacional De Minusvalidos Psiquicos,CL,Calle,Manuel Gonzalez Trujillo,12,38430,38022,Icod de los Vinos,,,,922813812.0,922813812.0,-16.71999374,28.36612585,2017-06-15T09:37:51.172000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Taller Ocupacional Para Enfermos Psiquicos AFES,CL,Calle,Sorolla,3,38007,38038,Santa Cruz de Tenerife,,,,922230918.0,,-16.2673671,28.46549293,2017-06-14T13:14:26.702000,2018-03-22T10:30:47.173000
servicios asistenciales,Centro Taller Ocupacional Para Enfermos Psiquicos AFES,CL,Calle,Ismael Dominguez,91,38350,38043,Tacoronte,,,,922230918.0,,-16.41806195,28.480578,2017-06-15T12:35:00.448000,2018-03-22T10:30:47.173000
fisioterapia rehabilitacion,Centro Terapeutico,AV,Avenida,Familia Bethencourt y Molina,9,38400,38028,Puerto de la Cruz,Ed Catrin,,,678007455.0,,-16.545977,28.41580199,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
servicios asistenciales,Centro Terapeutico de Alzheimer Josefa Molina,CL,Calle,La Laderita,11,38320,38023,La Laguna,Valle Tabares,,,922660881.0,922671382.0,-16.28950273,28.48110623,2016-05-09T12:45:15.374000,2018-02-15T09:24:49.545000
servicios profesionales psicologia,Centro Terapeutico Psicologia,CR,Carretera,General TF 152 Norte,46,38360,38041,El Sauzal,,,,922563405.0,,-16.42175278,28.47347777,2016-05-09T12:45:15.374000,2016-06-21T11:59:31.698000
fisioterapia rehabilitacion,Centro Terapeutico San Isidro,CL,Calle,Los Panaderos,15,38611,38017,Granadilla de Abona,San Isidro,,,922391854.0,,-16.55688865,28.07998165,2016-05-09T12:45:15.374000,2015-08-04T11:58:50.747000
fisioterapia rehabilitacion,Centro Terapia Pilates,CR,Carretera,General TF 342 Icod El Alto,133,38414,38031,Los Realejos,Icod El Alto,,,637986311.0,,-16.61364644,28.38284931,2016-05-25T12:28:22,2016-06-13T10:39:56.298000
servicios asistenciales,Centro Tercera Edad Brisas del Tanque,AV,Avenida,Principes de España,69,38435,38044,El Tanque,Pz Cristo del Calvario,,,,,-16.78363382,28.35506331,2016-05-09T12:45:15.374000,2018-02-14T14:53:03.610000
servicios asistenciales,Centro Tercera Edad Fasnia,CL,Calle,Emiliano Diaz Castro,28,38570,38012,Fasnia,,,,922520461.0,,-16.4398813,28.23552983,2016-05-09T12:45:15,2018-02-14T13:26:05.063000
servicios asistenciales,Centro Tercera Edad La Guancha,AV,Avenida,Hipolito Sinforiano,4,38440,38018,La Guancha,,,,0.0,,-16.64983074,28.37378478,2016-05-09T12:45:15.374000,2018-02-14T13:32:50.724000
servicios asistenciales,Centro Tiempo Libre La Cisnera,CL,Calle,San Jose,24,38589,38005,Arico,La Cisnera,,,922768313.0,,-16.51039866,28.16280516,2016-05-09T12:45:15,2015-08-04T11:52:15
