actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
peluqueria estetica,Angys Peluqueros,CL,Calle,Puerto Escondido,3,38002,38038,Santa Cruz de Tenerife,Ed Puerto Escondido Lc 7,angy-s-peluqueros.negocio.site,,922278327.0,,-16.25138003,28.46949657,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
peluqueria estetica,Anly Peluquera's,CL,Calle,Eduardo de Roo,62,38320,38023,La Laguna,La Cuesta Bo La Candelaria,,,922646207.0,,-16.28807831,28.47281668,2016-05-09T12:45:15.374000,2015-08-27T10:21:38.492000
peluqueria estetica,Anna Nails,CL,Calle,Mendez Nuñez,17,38003,38038,Santa Cruz de Tenerife,,,,922287190.0,0.0,-16.25410918,28.47026291,2016-05-09T12:45:15,2016-06-08T12:25:37.112000
peluqueria estetica,Anna Pett,CL,Calle,Jorge Manrique,5,38005,38038,Santa Cruz de Tenerife,Ed Rocinante,,,922035344.0,,-16.26033607,28.46084735,2016-05-09T12:45:15.374000,2016-01-08T10:00:13.057000
servicios audiovisuales,Antena 3,AV,Avenida,Constitucion,1,38003,38038,Santa Cruz de Tenerife,Parque Maritimo La Cascada,www.a3n.tv,tenerife@a3n.tv,922236510.0,922222967.0,-16.25565116,28.45321421,2017-07-26T12:15:20.601000,2017-07-26T12:15:20.601000
estudio arquitectura ingenieria,Antonio Lopez Gonzalez Arquitecto Tecnico,CL,Calle,Los Pobres,67,38280,38046,Tegueste,,,,,,-16.3428144,28.52403595,2016-05-09T12:45:15.374000,2016-05-24T09:53:31.081000
peluqueria estetica,Antonio y Gonzalo,CL,Calle,Pescote,24,38300,38026,La Orotava,,,,900320044.0,,-16.52475272,28.38576373,2016-05-09T12:45:15.374000,2016-02-15T09:29:26.116000
peluqueria estetica,Anyels Estilistas,CL,Calle,Puerta Canseco,35,38003,38038,Santa Cruz de Tenerife,,,,922299180.0,,-16.25319345,28.46640964,2016-05-09T12:45:15.374000,2018-03-15T09:41:50.442000
albergue mascotas,APANOT,Cm,Camino,Pino Valois,27,38434,38022,Icod de los Vinos,,,,922121447.0,,-16.68514884,28.35156854,2023-10-19T08:28:47.094000,2023-10-19T08:28:47.094000
administracion inmobiliaria,API Viviendas Canarias,CL,Calle,Candida Peña Bello,14,38631,38006,Arona,Las Galletas,www.viviendas-canarias.net,,922784149.0,0.0,-16.65502306,28.00775434,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
asesoria consultoria gestoria,Apolinar Asesores,Cl,Calle,La Alhondiga,37,38480,38010,Buenavista del Norte,,www.apolinarasesores.es,,922320956.0,,-16.8504841,28.37065287,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
servicios fontaneria saneamiento,Aqualia,CL,Calle,Campamento,4,38280,38046,Tegueste,,,,,,-16.33899753,28.51984162,2016-05-09T12:45:15.374000,2016-02-18T10:32:45.109000
servicios fontaneria saneamiento,Aqualia Aguas Municipales de Guimar,CL,Calle,La Laguna,29,38500,38020,Güimar,,,,,,-16.40941,28.31340799,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
peluqueria estetica,Aquiles Permuy Hair y Beauty,AV,Avenida,Angel Guimera,54,38003,38038,Santa Cruz de Tenerife,,aquilespermuy.com,info@aquilespermuy.com,922092834.0,,-16.25378366,28.46689191,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
asesoria consultoria gestoria,Arafo Asesores,CL,Calle,Los Sabandeños,3,38550,38004,Arafo,Ed Nivaria Lc 3,,arafo.asesores@gmail.com,605814671.0,922527300.0,-16.42004669,28.34123379,2019-04-10T11:42:25.875000,2019-04-10T11:42:25.875000
servicios otro tipo,Arca Automóviles,CL,Calle,Pleamar,5,38687,38019,Guía de Isora,,,arca-automoviles@hotmail.com,922134260.0,,-16.81706246,28.1836059,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
administracion inmobiliaria,Arca Canarias,CL,Calle,Subida Al Mayorazco,24,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo B Edificio Arca,www.arca-canarias.com,info@arca-canarias.com,0.0,922595875.0,-16.28609691,28.44528536,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
administracion inmobiliaria,Arca Canarias,CL,Calle,Subida Al Mayorazco,24,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo A Edificio Arca,,,0.0,,-16.28622495,28.44517921,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
administracion inmobiliaria,Arca Canarias,CL,Calle,Subida Al Mayorazco,24,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo A Edificio Arca,,,0.0,,-16.28622495,28.44517921,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
servicios otro tipo,Arcano Mayor,AV,Avenida,San Sebastian,86,38005,38038,Santa Cruz de Tenerife,,,,922983652.0,,-16.2547026,28.46372228,2016-05-09T12:45:15.374000,2016-02-18T10:32:45.109000
alquiler vehiculos,Archipielago Renting,CL,Calle,Subida Al Mayorazco,7,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo,www.mundorenting.com,rentacar@mundorenting.com,902350038.0,922207272.0,-16.28183515,28.44491999,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
servicios audiovisuales,Archipielago TV,CL,Calle,San Isidro,3,38300,38026,La Orotava,,,atv_tenerifenorte@lycos.es,922323454.0,922323454.0,-16.51864996,28.3947057,2017-07-26T12:19:57.205000,2017-07-26T12:19:57.205000
servicios otro tipo,Arena Tattoo,AV,Avenida,Maritima,31,38683,38040,Santiago del Teide,Puerto de Santiago CC Seguro de Sol Lc 29,,,922862615.0,,-16.84027122,28.23054598,2016-05-09T12:45:15.374000,2016-09-30T10:45:59.304000
servicios electricidad electronica,Argache Montajes Electricos,AV,Avenida,Arzobispo Jose Gonzalez Rivas,6,38611,38017,Granadilla de Abona,San Isidro,www.argache.es,info@argache.es,638432274.0,922392721.0,-16.55929901,28.07923261,2016-06-29T13:50:20.399000,2016-06-30T08:42:57.786000
servicios otro tipo,Argos Life Saving (socorrismo),AV,Avenida,Isora,,36680,38019,Guía de Isora,,,manuel@argoslifesaving.com,626817227.0,,-16.78279192,28.21357118,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
servicios otro tipo,Arista,AV,Avenida,Los Majuelos,4,38107,38038,Santa Cruz de Tenerife,El Sobradillo,www.grupoarista.es,,922610090.0,,-16.30972581,28.44510914,2016-05-09T12:45:15.374000,2016-05-12T08:52:00.536000
servicios otro tipo,Arito Tattoo,GL,Glorieta,Isla de La Gomera,3,38107,38038,Santa Cruz de Tenerife,La Gallega Galeria Comercial Lc 12,,,608212888.0,,-16.32121513,28.4309396,2016-05-11T14:40:57.293000,2023-11-13T13:26:29.939000
servicios otro tipo,Armonia,CL,Calle,La Rosa,55,38001,38038,Santa Cruz de Tenerife,,,,922198589.0,0.0,-16.24883679,28.4726256,2016-05-09T12:45:15.374000,2016-06-16T09:21:53.322000
servicios otro tipo,Aroma Thai,CL,Calle,Aldea,3,38400,38028,Puerto de la Cruz,,aromathaimassage.es,reservasaromathaimassage@gmail.com,662128385.0,,-16.54569824,28.41714196,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
estudio arquitectura ingenieria,Arqing Servicios de Arquitectura e Ingenieria,CL,Calle,Tosca de la Iglesia,48,38390,38039,Santa Úrsula,,www.arqing.es,ceo@arqing.es,660046086.0,922300695.0,-16.48991465,28.42258416,2016-05-09T12:45:15,2018-04-10T14:25:43.419000
estudio arquitectura ingenieria,Arquitecto Marcos A Cruz Gonzalez,CR,Carretera,General TF 152 Norte,47,38350,38043,Tacoronte,La Estacion Ed Acosta Lc 9,www.fabricatucasa.com,arquitectomarcos@hotmail.com,922562568.0,,-16.41467534,28.47731918,2018-05-22T11:08:41.728000,2018-05-22T11:08:41.728000
estudio arquitectura ingenieria,Arquitecto Tecnico Samuel Garcia,Av,Avenida,Ulpiano Perez Barrios,5,38480,38010,Buenavista del Norte,,,samuelgarcia79@gmail.com,699635702.0,,-16.85013222,28.37273948,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
estudio arquitectura ingenieria,Arquitectos Tecnicos de Canarias,CL,Calle,Nuestra Señora de la Ternura,0,38108,38023,La Laguna,Pg Poligono 5,www.arquitectostecnologicosdecanarias.com,,922031848.0,922031849.0,-16.30391884,28.45532994,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
servicios profesionales limpieza,Arsenio Guzman Control de Plagas,CL,Calle,La Vera,108,38380,38051,La Victoria,,,,922581377.0,,-16.46601406,28.42382131,2016-05-09T12:45:15.374000,2017-07-05T07:59:29.597000
peluqueria estetica,Arte & Estilo Peluqueros,CR,Carretera,General TF 28 Sur,81,38626,38006,Arona,Valle San Lorenzo,,oasisstilistas@hotmail.com,922767467.0,0.0,-16.65650022,28.09085655,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
estudio arquitectura ingenieria,Arthectonica,PZ,"Plaza, plazoleta",Duque,0,38660,38001,Adeje,Fañabe CC Plaza del Duque Lc KF1,www.arthectonica.com,ventas@arthectonica.com,608495131.0,,-16.7395789,28.0908822,2017-06-22T10:46:50.841000,2017-06-22T12:47:49.202000
peluqueria estetica,Arual Fh & Belvi,CL,Calle,Doctor Miguel Lopez Gonzalez,1,38003,38038,Santa Cruz de Tenerife,Esq Cl Carmen Monteverde,,,0.0,0.0,-16.253724,28.466217,2016-05-09T12:45:15.374000,2017-10-31T07:53:38.892000
administracion inmobiliaria,As de Casas Inmobiliaria,AV,Avenida,Los Playeros,18,38650,38006,Arona,Los Cristianos,www.asdecasas.com,asdecasas@hotmail.com,922790247.0,922790247.0,-16.71642526,28.05250192,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
asesoria consultoria gestoria,Asefor Realejos,Av,Avenida,Canarias,22,38410,38031,Los Realejos,Realejo Alto,,info@aseforrealejos.com,922353374.0,,-16.58425749,28.3822647,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
asesoria consultoria gestoria,Asenor Fislanconta,CR,Carretera,General TF 217 Norte,41,38380,38051,La Victoria,,,,922582279.0,,-16.46552,28.43629299,2016-05-09T12:45:15.374000,2015-08-04T13:35:09.001000
aseguradora,Asepeyo,AV,Avenida,La Salle,19,38005,38038,Santa Cruz de Tenerife,,www.asepeyo.es,,922202888.0,922231312.0,-16.25675439,28.46081292,2016-05-09T12:45:15.374000,2016-06-21T09:07:15.872000
aseguradora,Asepeyo,AV,Avenida,La Salle,28,38005,38038,Santa Cruz de Tenerife,,www.asepeyo.es,,922202888.0,922231312.0,-16.25701685,28.46084492,2016-05-09T12:45:15.374000,2016-06-21T09:07:15.872000
asesoria consultoria gestoria,Asescon,AV,Avenida,Santa Cruz,47,38611,38017,Granadilla de Abona,San Isidro,www.asescon.es,asescon@asescon.es,658797003.0,922390284.0,-16.56005787,28.08157123,2017-04-28T09:29:25.447000,2017-04-28T09:29:25.447000
asesoria consultoria gestoria,Asescon Gestion Integral,AV,Avenida,Santa Cruz,131,38611,38017,Granadilla de Abona,San Isidro,www.asescon.es,info@asesconges.com,922393558.0,922394687.0,-16.55730871,28.07549813,2016-05-09T12:45:15.374000,2016-06-13T09:49:11.927000
asesoria consultoria gestoria,Asescon Gestion Integral,CL,Calle,Isla de Lanzarote,41,38611,38017,Granadilla de Abona,San Isidro,,,922392799.0,922392766.0,-16.555561,28.07457699,2016-05-09T12:45:15.374000,2016-06-21T09:16:27.276000
asesoria consultoria gestoria,Asescon Gestion Integral,CL,Calle,Jose Miguel Galvan Bello,17,38631,38006,Arona,Las Galletas,www.asescon.es,info@asesconges.com,922731259.0,922392291.0,-16.6550514,28.00697604,2016-05-09T12:45:15.374000,2016-06-21T09:16:27.276000
asesoria consultoria gestoria,Asesores Financieros S C La Laguna,CL,Calle,Perez Diaz,21,38380,38051,La Victoria,Ed Viña Vieja Lc 12,,,922313133.0,,-16.46769369,28.43524328,2016-05-09T12:45:15.374000,2015-11-25T10:51:33.963000
asesoria consultoria gestoria,Asesoria,CL,Calle,Franco Cupone,4,38109,38032,El Rosario,Puerto Deportivo Radazul Bajo,,,,,-16.321293,28.40126399,2016-05-09T12:45:15.374000,2017-06-21T10:50:43.160000
asesoria consultoria gestoria,Asesoria,AV,Avenida,Venezuela,53,38500,38020,Güimar,,,,922511443.0,,-16.411064,28.32174699,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
asesoria consultoria gestoria,Asesoria Acentejo,CL,Calle,Perez Diaz,21,38380,38051,La Victoria,Ed Viña Vieja Lc 6,,feblesacentejo@hotmail.com,922580985.0,,-16.467958,28.43513999,2016-05-09T12:45:15.374000,2015-11-24T14:56:13.543000
asesoria consultoria gestoria,Asesoria Aregume,CL,Calle,Calvario,11,38470,38042,Los Silos,,,,922840445.0,,-16.819403,28.36623799,2016-05-09T12:45:15.374000,2017-07-17T13:56:30.716000
asesoria consultoria gestoria,Asesoria Asecondre,Cl,Calle,El Toscal,39,38417,38031,Los Realejos,El Toscal Esq Cl Los Roques,www.asercome.com,Info@asercome.com,922364179.0,,-16.57403063,28.40075599,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
asesoria consultoria gestoria,Asesoria Ceher Progresum,CR,Carretera,Provincial TF 217,38,38390,38039,Santa Úrsula,Pl 2 Of 3,,ivandueza@ivandueza.es,922302525.0,,-16.49529857,28.42521109,,2018-04-10T14:25:43.419000
asesoria consultoria gestoria,Asesoria Contable fiscal y Laboral,CL,Calle,Charcay,70,38595,38017,Granadilla de Abona,Charco del Pino,,,922770989.0,922770989.0,-16.59210141,28.10838437,2016-05-09T12:45:15.374000,2015-08-05T07:32:57.630000
asesoria consultoria gestoria,Asesoria CH,Cm,Camino,La Montaña,4,38480,38010,Buenavista del Norte,,www.ch-asesores.com,administracion@chasesores.com,922707087.0,,-16.85015147,28.37280866,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
asesoria consultoria gestoria,Asesoria Chimaque,CR,Carretera,Provincial TF 217,59,38390,38039,Santa Úrsula,Ed Aurora Lc 06,www.chimaqueasesores.es,info@chimaqueasesores.es,922302577.0,,-16.49623883,28.42453329,2016-05-09T12:45:15.374000,2018-04-11T14:18:41.754000
asesoria consultoria gestoria,Asesoria Dacil Aparicio Garcia,CL,Calle,Santiago Beyro,24,38007,38038,Santa Cruz de Tenerife,Cruz del Señor,,asesoriatenerife@gmail.com,922029494.0,922029497.0,-16.27202557,28.46645345,2016-05-09T12:45:15.374000,2017-07-06T09:26:35.381000
asesoria consultoria gestoria,Asesoria De la Guardia,AV,Avenida,San Miguel de Chimisay,11,38108,38023,La Laguna,,,gerardo@delaguardia.es,,,-16.29704,28.45009499,2016-05-09T12:45:15.374000,2016-04-29T13:38:14.064000
asesoria consultoria gestoria,Asesoria De La Guardia,AV,Avenida,Los Majuelos,56,38107,38038,Santa Cruz de Tenerife,La Gallega,,,,,-16.31916345,28.43761395,2016-05-12T08:45:53.494000,2016-05-12T08:45:53.494000
asesoria consultoria gestoria,Asesoria e Inmobiliaria Ceferina Henriquez,CL,Calle,Doctoral Gonzalez Marrero,4,38550,38004,Arafo,,,ceferina_31@hotmail.com,627007073.0,,-16.41843484,28.33733156,2019-04-09T13:11:40.443000,2022-04-28T14:01:26.967000
asesoria consultoria gestoria,Asesoria Ebro,CL,Calle,Herrador,0,38683,38040,Santiago del Teide,Puerto de Santiago,,,922860203.0,922860107.0,-16.84030352,28.23917645,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
asesoria consultoria gestoria,Asesoria El Rosario,CL,Calle,El Calvario,36,38290,38032,El Rosario,La Esperanza,,,,,-16.365515,28.45322599,2016-05-09T12:45:15.374000,2018-03-23T14:15:22.487000
asesoria consultoria gestoria,Asesoria Fernandez Perdomo,AV,Avenida,San Miguel de Chimisay,2,38108,38023,La Laguna,Taco,,gestferperdomo@gestores.net,922614155.0,,-16.29667869,28.44957342,2016-05-09T12:45:15.374000,2016-11-15T10:12:48.908000
asesoria consultoria gestoria,Asesoria Fiscal Fernando Grassa,AV,Avenida,Bulevar Chajofe,3,38650,38006,Arona,Los Cristianos Ed Eden Lc 208,,fernando@fgrassa.com,922751344.0,922753067.0,-16.71329856,28.05485931,2016-05-09T12:45:15.374000,2017-11-16T08:05:09.206000
asesoria consultoria gestoria,Asesoria Fuentes Perez,AV,Avenida,Los Majuelos,4,38107,38038,Santa Cruz de Tenerife,El Sobradillo,,,922620799.0,922623469.0,-16.30966485,28.4451757,2016-05-09T12:45:15.374000,2016-05-12T09:26:07.417000
asesoria consultoria gestoria,Asesoria Garcia,Cl,Calle,Toscal,29,38417,38031,Los Realejos,,,,922362589.0,,-16.57450026,28.40028708,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
asesoria consultoria gestoria,Asesoria Gerardo,AV,Avenida,San Miguel de Chimisay,13,38108,38023,La Laguna,,,gerardo@delaguardia.es,922620713.0,,-16.29704791,28.45016281,2016-05-09T12:45:15.374000,2016-04-29T13:38:14.064000
asesoria consultoria gestoria,Asesoria Gestoria Quintero,CR,Carretera,General TF 152 Norte,42,38360,38041,El Sauzal,,www.quinteroasesores.es,info@quinteroasesores.es,922560419.0,922570276.0,-16.42028,28.47438199,2016-05-09T12:45:15.374000,2015-08-04T13:39:35.904000
asesoria consultoria gestoria,Asesoria Grupo Ate,CR,Carretera,General TF 28 Sur,3,38107,38038,Santa Cruz de Tenerife,Taco CC Concorde,,,,,-16.299967,28.44469699,2016-05-09T12:45:15.374000,2018-05-29T10:30:57.660000
asesoria consultoria gestoria,Asesoria Grupo Norte 1970,CR,Carretera,Provincial TF 217,135,38390,38039,Santa Úrsula,,,info@asesoriagruponorte.com,619920377.0,922074710.0,-16.50157021,28.42009366,2016-05-09T12:45:15,2018-04-10T14:28:43.352000
asesoria consultoria gestoria,Asesoria Herrera,CL,Calle,Santa Cruz de La Palma,109,38632,38006,Arona,El Fraile,,asesoherrera@gmail.com,922752742.0,922754469.0,-16.6711265,28.01205233,2016-05-09T12:45:15.374000,2016-09-29T08:53:25.783000
asesoria consultoria gestoria,Asesoria Illada,CL,Calle,Esquivel,7,38400,38028,Puerto de la Cruz,,,,922385513.0,,-16.548018,28.41635699,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
asesoria consultoria gestoria,Asesoria Inmobiliaria,AV,Avenida,Buenos Aires,98,38005,38038,Santa Cruz de Tenerife,,,concorde@grupoate.es,670574816.0,,-16.25554683,28.46082407,2016-05-09T12:45:15.374000,2016-06-23T10:07:24.246000
asesoria consultoria gestoria,Asesoria Io Laboro,Pz,"Plaza, plazoleta",Mencey Bencomo,2,38410,38031,Los Realejos,Edif Mayorazgo Pl 1 Loc 3 4,io-laboro-asesoria.negocio.site,,615056272.0,,-16.58389587,28.38836404,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
asesoria consultoria gestoria,Asesoría J.I. Asesores,AV,Avenida,De la Constitución,15,36680,38019,Guía de Isora,,,jiasesores13@gmail.com,660697414.0,,-16.78253978,28.21586021,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
asesoria consultoria gestoria,Asesoria Juan A Marrero Gonzalez,AV,Avenida,Los Abrigos,31,38618,38017,Granadilla de Abona,Los Abrigos,,,922170434.0,,-16.591184,28.02978729,2016-05-09T12:45:15.374000,2015-08-04T12:00:30.527000
asesoria consultoria gestoria,Asesoria Juridica Fiscal,CL,Calle,Ibarra,13,38631,38006,Arona,Las Galletas,,,922730433.0,922730769.0,-16.65684952,28.00782081,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
asesoria consultoria gestoria,Asesoria Juridica Gabino Ramos RB,AV,Avenida,Maritima,31,38683,38040,Santiago del Teide,Puerto de Santiago CC Seguro de Sol,www.asesoriagabinoramos.com,asesoria@asesoriagabinoramos.com,922860851.0,922860106.0,-16.84026209,28.23045028,2016-05-09T12:45:15.374000,2016-07-29T12:27:28.768000
asesoria consultoria gestoria,Asesoria La Union,Cl,Calle,San Agustin,43,38410,38031,Los Realejos,San Agustin,www.asesorialaunion.com,info@asesorialaunion.com,922346058.0,922346194.0,-16.5856892,28.38714716,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
asesoria consultoria gestoria,Asesoria Laboral,CL,Calle,Pedro Gonzalez Gomez,3,38600,38017,Granadilla de Abona,,,,,,-16.57749,28.12069349,2016-05-09T12:45:15.374000,2015-08-04T11:56:42.718000
asesoria consultoria gestoria,Asesoria Laboral Cristobal Diaz,CL,Calle,Los Pobres,93,38280,38046,Tegueste,,,info@asesoriategueste.com,922543916.0,922543916.0,-16.345173,28.52361999,2016-05-09T12:45:15.374000,2016-07-12T07:24:22.246000
asesoria consultoria gestoria,Asesoria Laboral Fiscal Suarez,CL,Calle,Tosca de la Iglesia,5,38390,38039,Santa Úrsula,,,info@asesoriasuarez.com,922300065.0,,-16.4909793,28.42490246,2016-05-09T12:45:15,2018-04-10T14:28:43.352000
asesoria consultoria gestoria,Asesoria Laboral Gerardo,CL,Calle,La Marina,37,38001,38038,Santa Cruz de Tenerife,,www.gerardoasesores.net,,922286460.0,,-16.24794029,28.47000082,2016-08-04T10:03:43.480000,2016-08-04T10:03:43.480000
asesoria consultoria gestoria,Asesoria Laboral Gonmat,AV,Avenida,Asuncion,30,38007,38038,Santa Cruz de Tenerife,,www.gonmat-asesores.com,gonmat@telefonica.net,922228405.0,922201759.0,-16.26236021,28.46582269,2016-05-09T12:45:15.374000,2016-06-23T10:07:24.246000
asesoria consultoria gestoria,Asesoria Laboral Jesus Manuel Cruz Perez,AV,Avenida,Bulevar Chajofe,3,38650,38006,Arona,Los Cristianos Ed Eden Lc 206,,jesus@asesoriajesuscruz.com,922793021.0,922750134.0,-16.71336842,28.05492752,2016-05-09T12:45:15.374000,2017-11-16T08:05:09.206000
asesoria consultoria gestoria,Asesoria Laboral Tejera Asociados,CL,Calle,Darias y Padron,1,38003,38038,Santa Cruz de Tenerife,CC Nuestra Señora de Africa Lc 36,,,,,-16.251966,28.46232799,2016-05-09T12:45:15.374000,2018-01-31T12:11:37.774000
asesoria consultoria gestoria,Asesoria Laboral Tensurcanarias,AV,Avenida,Bulevar Chajofe,3,38650,38006,Arona,Los Cristianos Ed Eden,,altesur@telefonica.net,922793301.0,0.0,-16.71332166,28.05479187,2016-05-09T12:45:15.374000,2017-11-16T08:05:09.206000
asesoria consultoria gestoria,Asesoría Laboral y Contable,CL,Calle,La Entrada,8,36680,38019,Guía de Isora,,www.asesorialaboraljaed.com,josealexis.estevez@gmail.com,922850226.0,,-16.78142986,28.21169205,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
asesoria consultoria gestoria,Asesoria Los Realejos,Cl,Calle,Taoro,6,38410,38031,Los Realejos,Bajo Derecha Edif Elena,www.asesoriarealejos.com,info@asesoriarealejos.com,922343654.0,,-16.5826314,28.38175357,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
asesoria consultoria gestoria,Asesoria Luis y Rodriguez,Cl,Calle,Presbitero Domingo Hernandez Gonzalez,52,38440,38018,La Guancha,La Guancha,www.aslr.es,aslr@aslr.es,922130251.0,,-16.65283226,28.37702097,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
asesoria consultoria gestoria,Asesoria Maxforte,AV,Avenida,Santa Cruz,145,38611,38017,Granadilla de Abona,San Isidro Lc 2,,,922392649.0,,-16.557036,28.07451299,2016-05-09T12:45:15.374000,2016-06-13T09:49:11.927000
asesoria consultoria gestoria,Asesoria MF Marcos Fariña,AV,Avenida,Los Majuelos,73,38107,38038,Santa Cruz de Tenerife,La Gallega,,marcosafa@asesoriamf.com,922537667.0,822067927.0,-16.31982746,28.43440035,2016-05-09T12:45:15.374000,2016-05-12T08:35:57.590000
asesoria consultoria gestoria,Asesoría Morín S.L,AV,Avenida,Emigrante,16,38687,38019,Guía de Isora,,,esanchez@asesoriamorin.es,922866839.0,922866842.0,-16.81738989,28.18014759,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
asesoria consultoria gestoria,Asesoria Norte,AV,Avenida,Las Palmeras,27,38360,38041,El Sauzal,,,asesorianorte@hotmail.es,922562539.0,,-16.43267222,28.48074999,2016-05-09T12:45:15.374000,2016-03-09T10:29:15.652000
asesoria consultoria gestoria,Asesoria Padilla y Fernandez,CL,Calle,Lope de Vega,32,38005,38038,Santa Cruz de Tenerife,,www.padillaasesores.es,info@padillayfernandez.es,922203141.0,,-16.258961,28.46276099,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
asesoria consultoria gestoria,Asesoria Playasur,CL,Calle,Isla de la Graciosa,1,38687,38019,Guía de Isora,Playa San Juan,,,922138317.0,,-16.815599,28.18181941,2016-05-09T12:45:15.374000,2016-08-12T13:58:47.338000
asesoria consultoria gestoria,Asesoria Reyes,CL,Calle,Retama del Teide,1,38320,38023,La Laguna,La Cuesta,,,922646201.0,922646257.0,-16.29193035,28.46945943,2016-05-09T12:45:15.374000,2015-08-04T10:33:10.329000
asesoria consultoria gestoria,Asesoria Siverio,CL,Calle,El Puente,8,38410,38031,Los Realejos,San Agustin,,,652953853.0,922355610.0,-16.585293,28.387802,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
asesoria consultoria gestoria,Asesoria Socas,Av,Avenida,8 de Agosto,73,38441,38018,La Guancha,Santo Domingo,,socasasesoria@gmail.com,922360505.0,,-16.67318754,28.3899909,2016-12-12T14:30:38.336000,2023-10-18T14:04:54.665000
asesoria consultoria gestoria,Asesoria Tagoror,Cl,Calle,Doctor Antonio Gonzalez,22,38410,38031,Los Realejos,Realejo Alto,,,922342845.0,922342806.0,-16.58471897,28.37897217,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
asesoria consultoria gestoria,Asesoria Violan,Av,Avenida,Canarias,4,38410,38031,Los Realejos,Realejo Alto,www.violan.es,jorge@violan.es,922341041.0,,-16.58405577,28.38120141,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
asesoria consultoria gestoria,Asesoria y Gestion San Juan,AV,Avenida,El Emigrante,16,38687,38019,Guía de Isora,Playa San Juan,,,922866839.0,,-16.81739659,28.18016911,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
asesoria consultoria gestoria,Aset Asesoria,Cl,Calle,Doctor Antonio Gonzalez,40,38410,38031,Los Realejos,Realejo Alto,,info@asesoresdetenerife.net,922354484.0,922346144.0,-16.58480949,28.3780288,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
agencia aduanas mercancias transporte,ASM Transportes,CL,Calle,Pedro de Mendoza,20,38010,38038,Santa Cruz de Tenerife,,www.asmred.com,asm.384@asmred.com,922165265.0,922821731.0,-16.28231353,28.45230404,2016-05-09T12:45:15.374000,2016-06-23T10:07:24.246000
asesoria consultoria gestoria,Asolafis Asesoria,CR,Carretera,General TF 28 Sur,13,38589,38005,Arico,Arico Viejo,,,922768575.0,,-16.48044742,28.18310494,2016-05-09T12:45:15.374000,2015-08-04T11:52:15.690000
agencia aduanas mercancias transporte,AST Transitarios,CL,Calle,Villalba Hervas,9,38002,38038,Santa Cruz de Tenerife,Ed Camacho Pl 5 Of 5,,trafico@asttransitarios.com,922299426.0,922299925.0,-16.24918606,28.46765105,2016-05-09T12:45:15,2018-01-17T09:31:06
administracion inmobiliaria,Astliz Estate Agent,AV,Avenida,Quinto Centenario,46,38683,38040,Santiago del Teide,Puerto de Santiago local 2,www.astliz.com,,922687000.0,,-16.84172636,28.23888181,2016-05-09T12:45:15,2016-06-21T08:59:19
