actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
enseñanza infantil y primaria,CEIP El Fraile,AV,Avenida,Islas Canarias,22,38632,38006,Arona,Villa Isabel,,38000614@gobiernodecanarias.org,922785220.0,0.0,-16.66927199,28.01343599,2016-05-09T12:45:15.374000,2015-08-04T12:35:04.641000
enseñanza infantil y primaria,CEIP El Guincho,CL,Calle,Hermanos Ponte Mendez,21,38458,38015,Garachico,,,,,,-16.743519,28.37497499,2016-05-09T12:45:15.374000,2015-08-04T13:06:38.117000
enseñanza infantil y primaria,CEIP El Molledo,CL,Calle,El Almendro,19,38690,38040,Santiago del Teide,El Molledo,,,,,-16.814102,28.28750999,2016-05-09T12:45:15.374000,2015-08-04T12:57:36.905000
enseñanza infantil y primaria,CEIP El Monte,CL,Calle,Benito Perez Armas,3,38632,38035,San Miguel,Guargacho,,38009965@gobiernodecanarias.org,922732623.0,,-16.632563,28.03861199,2016-05-09T12:45:15.374000,2015-08-04T12:02:42.947000
enseñanza infantil y primaria,CEIP El Ortigal,CL,Calle,Alfredo Hernandez Canino,241,38297,38023,La Laguna,El Ortigal,,38002387@gobiernodecanarias.org,922634758.0,,-16.36623568,28.48342159,2016-05-09T12:45:15.374000,2015-08-04T13:47:00.523000
enseñanza infantil y primaria,CEIP El Rio,CL,Calle,El Boche,7,38593,38005,Arico,Rio de Arico,,38000354@gobiernodecanarias.org,922160151.0,,-16.523148,28.14272899,2016-05-09T12:45:15,2018-03-14T14:01:17.878000
enseñanza infantil y primaria,CEIP El Roque,CL,Calle,La Calzada,54,38629,38035,San Miguel,El Roque,,38009059@gobiernodecanarias.org,922167156.0,,-16.63585,28.09442299,2016-05-09T12:45:15,2016-07-27T10:16:06.091000
enseñanza infantil y primaria,CEIP El Tablero,CL,Calle,Castaño,6,38107,38038,Santa Cruz de Tenerife,El Tablero,,38010441@gobiernodecanarias.org,922617600.0,,-16.33231901,28.42118264,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
enseñanza infantil y primaria,CEIP El Topo,CL,Calle,Mararia,6,38612,38017,Granadilla de Abona,El Medano El Topo,www.centroinfantileltopo.com,,922177103.0,,-16.54420562,28.0542793,2016-05-09T12:45:15.374000,2017-05-04T07:17:07.957000
enseñanza infantil y primaria,CEIP Emeterio Gutierrez Albelo,CL,Calle,Elias Serra Rafols,8,38430,38022,Icod de los Vinos,El Paredon,,38002041@gobiernodecanarias.org,922811353.0,922122234.0,-16.70905,28.36834199,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
enseñanza infantil y primaria,CEIP Emeterio Gutierrez Albelo Agua Garcia,CL,Calle,Cecilio Marrero,8,38355,38043,Tacoronte,Aguagarcia,,38006812@gobiernodecanarias.org,922584867.0,,-16.40327,28.46673799,2016-05-09T12:45:15.374000,2015-08-04T13:41:28.887000
enseñanza infantil y primaria,CEIP Enrique Gonzalez Martin,CM,Camino,La Palma,8,38434,38022,Icod de los Vinos,Santa Barbara,,38002119@gobiernodecanarias.org,922810658.0,,-16.692962,28.36912799,2016-05-09T12:45:15.374000,2018-03-06T07:51:31.636000
enseñanza infantil y primaria,CEIP Erjos,CL,Calle,Los Roquillos,1,38435,38042,Los Silos,Erjos,,38006745@gobiernodecanarias.org,922136063.0,922136063.0,-16.80512,28.32868799,2016-05-09T12:45:15.374000,2015-08-04T12:58:55.904000
enseñanza infantil y primaria,CEIP Ernesto Castro Fariñas 1,CL,Calle,El Llano,13,38340,38043,Tacoronte,El Torreon,,38006915@gobiernodecanarias.org,922561303.0,,-16.396188,28.48449399,2016-05-09T12:45:15.374000,2015-08-04T14:09:16.564000
enseñanza infantil y primaria,CEIP Ernesto Castro Fariñas 2,CL,Calle,El Llano,11,38340,38043,Tacoronte,El Torreon,,38006915@gobiernodecanarias.org,922561303.0,,-16.39598,28.48405099,2016-05-09T12:45:15.374000,2015-08-04T14:09:16.564000
enseñanza infantil y primaria,CEIP Fañabe,CL,Calle,Isla de La Gomera,192,38679,38001,Adeje,Fañabe,,38000081@gobiernodecanarias.org,922716001.0,,-16.731837,28.10908299,2016-05-09T12:45:15.374000,2015-08-04T12:43:52.150000
enseñanza infantil y primaria,CEIP Feliciano Hernandez Garcia,AV,Avenida,La Iglesia,2,38690,38040,Santiago del Teide,,,38006551@gobiernodecanarias.org,922863500.0,,-16.813724,28.29223299,2016-05-09T12:45:15.374000,2015-08-04T12:57:36.905000
enseñanza infantil y primaria,CEIP Fernando III El Santo,CL,Calle,Maria Rosa Alonso,50,38320,38023,La Laguna,La Cuesta,,38008331@gobiernodecanarias.org,922649953.0,,-16.29373158,28.46639698,2016-05-09T12:45:15.374000,2015-08-04T10:32:18.111000
enseñanza infantil y primaria,CEIP Floppy Bilingue,CL,Calle,Subida Cuesta Piedra,21,38008,38038,Santa Cruz de Tenerife,,,info@centroinfantilfloppy.es,922207666.0,,-16.27473098,28.46403637,2016-05-09T12:45:15,2016-08-02T10:38:19.369000
enseñanza infantil y primaria,CEIP Francisca Santos Melian,CR,Carretera,General TF 154 Portezuelo Las Toscas,214,38292,38046,Tegueste,,,38007117@gobiernodecanarias.org,922542690.0,,-16.361032,28.50955099,2016-05-09T12:45:15.374000,2016-10-24T12:07:35.814000
enseñanza infantil y primaria,CEIP Francisco Afonso Carrillo,CR,Carretera,La Vera Baja,2,38428,38034,San Juan de la Rambla,San Jose,,38004694@gobiernodecanarias.org,922360452.0,,-16.640771,28.37993299,2016-05-09T12:45:15.374000,2015-08-04T13:13:28.674000
enseñanza infantil y primaria,CEIP Fray Albino,RB,Rambla,Santa Cruz,140,38001,38038,Santa Cruz de Tenerife,,,38005716@gobiernodecanarias.org,922276709.0,,-16.25032532,28.47505209,2016-05-09T12:45:15.374000,2015-08-04T10:12:59.219000
enseñanza infantil y primaria,CEIP Froilan Hernandez Gonzalez,CL,Calle,Velazquez,29,38617,38017,Granadilla de Abona,El Salto,,38001361@gobiernodecanarias.org,922772270.0,,-16.561759,28.10890899,2016-05-09T12:45:15.374000,2016-10-20T08:58:16.238000
enseñanza infantil y primaria,CEIP Garcia Escamez,CL,Calle,Marrero Torres,2,38009,38038,Santa Cruz de Tenerife,Barrio Garcia Escamez,,38005327@gobiernodecanarias.org,922225798.0,922225798.0,-16.27321028,28.4559467,2016-05-09T12:45:15.374000,2015-08-04T10:30:50.252000
enseñanza infantil y primaria,CEIP Genoves,CL,Calle,El Pino,6,38459,38015,Garachico,Genoves,,38008808@gobiernodecanarias.org,922830298.0,,-16.744237,28.36611199,2016-05-09T12:45:15.374000,2015-08-04T13:07:09.054000
enseñanza infantil y primaria,CEIP Granadilla de Abona,CL,Calle,Hilario,1,38595,38017,Granadilla de Abona,Cr Granadilla Charco del Pino,,38007932@gobiernodecanarias.org,922771351.0,,-16.587133,28.11151199,2016-05-09T12:45:15.374000,2015-08-05T07:32:57.630000
enseñanza infantil y primaria,CEIP Guayonge,CL,Calle,Lomo La Vieja,10,38356,38043,Tacoronte,San Juan Perales,,38009515@gobiernodecanarias.org,922562501.0,,-16.41737239,28.48975717,2016-05-09T12:45:15.374000,2015-08-04T13:43:48.370000
enseñanza infantil y primaria,CEIP Hamelin,CL,Calle,Ruiz Andion,37,38410,38031,Los Realejos,Los Cuartos,,,922355389.0,,-16.58173178,28.38852044,2016-05-09T12:45:15.374000,2015-10-28T08:38:50.018000
enseñanza infantil y primaria,CEIP Hermanos Estevanez Murphy,CL,Calle,San Juan de la Rambla,1,38008,38038,Santa Cruz de Tenerife,Bo Salud Alto,www.ceomurphy.org,38005558@gobiernodecanarias.org,922202492.0,,-16.27754921,28.46997912,2016-05-09T12:45:15.374000,2017-03-15T12:24:41.236000
enseñanza infantil y primaria,CEIP Igueste,CL,Calle,Juan Pestano,102,38520,38011,Candelaria,Igueste de Candelaria,,38000858@gobiernodecanarias.org,922500818.0,,-16.368737,28.38274699,2016-05-09T12:45:15.374000,2015-08-04T10:51:48.627000
enseñanza infantil y primaria,CEIP Infanta Elena,CL,Calle,Colegio Infanta Elena,1,38315,38026,La Orotava,,,38009705@gobiernodecanarias.org,922330404.0,,-16.553901,28.37647899,2016-05-09T12:45:15.374000,2015-08-04T13:23:53.323000
enseñanza infantil y primaria,CEIP Inocencio Sosa Hernandez,CL,Calle,Aniceto Leon Alvarado,1,38310,38026,La Orotava,Marmolan,,38003719@gobiernodecanarias.org,922332775.0,,-16.535358,28.38212699,2016-05-09T12:45:15.374000,2015-08-04T13:29:53.756000
enseñanza infantil y primaria,CEIP Isabel La Catolica,CL,Calle,Jose Hernandez Alfonso,36,38003,38038,Santa Cruz de Tenerife,,,38005704@gobiernodecanarias.org,922216434.0,,-16.25390338,28.46024878,2016-05-09T12:45:15.374000,2015-08-04T10:22:19.650000
enseñanza infantil y primaria,CEIP Jose Esquivel,CL,Calle,El Lajial,2,38683,38040,Santiago del Teide,Puerto de Santiago,,38006538@gobiernodecanarias.org,922861703.0,922861171.0,-16.838389,28.23354299,2016-05-09T12:45:15.374000,2015-08-04T12:55:22.626000
enseñanza infantil y primaria,CEIP Jose Perez Rodriguez,CL,Calle,Los Blanquitos,26,38140,38038,Santa Cruz de Tenerife,Igueste de San Andres,,38005157@gobiernodecanarias.org,922599055.0,,-16.15581711,28.52608919,2016-05-09T12:45:15.374000,2015-08-04T10:03:20.820000
enseñanza infantil y primaria,CEIP Juan Bethencourt Alfonso,CL,Calle,Chimbesque,7,38628,38035,San Miguel,Las Zocas,,38004840@gobiernodecanarias.org,922700601.0,922167780.0,-16.608828,28.07861599,2016-05-09T12:45:15.374000,2015-08-04T12:03:19.806000
enseñanza infantil y primaria,CEIP Juan Bethencourt Alfonso ,CL,Calle,Esther Rodrigurez Diaz,7,38628,38035,San Miguel,Las Zocas,,,,,-16.6143053,28.076827,2018-02-19T08:53:35,2018-02-19T08:53:35
enseñanza infantil y primaria,CEIP Juan Garcia Perez,CL,Calle,Santiago Apostol,5,38611,38017,Granadilla de Abona,San Isidro,,38001395@gobiernodecanarias.org,922391313.0,922391583.0,-16.560661,28.08012199,2016-05-09T12:45:15.374000,2015-08-04T11:58:50.747000
enseñanza infantil y primaria,CEIP Julian Rojas de Vera,CM,Camino,La Montañeta,13,38130,38038,Santa Cruz de Tenerife,Taganana,,38006381@gobiernodecanarias.org,922590174.0,,-16.21793908,28.56276093,2016-05-09T12:45:15,2018-03-16T14:43:43.717000
enseñanza infantil y primaria,CEIP Julian Zafra Moreno,CL,Calle,Honduras,0,38500,38020,Güimar,Fatima,,38008043@gobiernodecanarias.org,922511410.0,,-16.414241,28.32313099,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
enseñanza infantil y primaria,CEIP Julio Delgado,CL,Calle,Fray Cristobal Oramas,11,38430,38022,Icod de los Vinos,Santa Barbara,,38001930@gobiernodecanarias.org,922810294.0,922812332.0,-16.711701,28.36797999,2016-05-09T12:45:15.374000,2016-11-07T09:55:04.727000
enseñanza infantil y primaria,CEIP La Corujera,CM,Camino,Pino Alto,6,38399,38039,Santa Úrsula,La Corujera,www.gobiernodecanarias.org/educacion/9/usr/ceiplacorujera,38006401@gobiernodecanarias.org,922300639.0,922300639.0,-16.497991,28.41119699,2016-05-09T12:45:15.374000,2017-07-20T10:13:19.332000
enseñanza infantil y primaria,CEIP La Costa Santo Domingo,Cl,Calle,La Iglesia Peatonal,1,38441,38018,La Guancha,Santo Domingo,,38001425@gobiernodecanarias.org,922360521.0,922360521.0,-16.67303447,28.3907384,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
enseñanza infantil y primaria,CEIP La Cuesta,CR,Carretera,General TF 436 El Palmar,26,38480,38010,Buenavista del Norte,,,38010396@gobiernodecanarias.org,922127704.0,,-16.845933,28.36544599,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
enseñanza infantil y primaria,CEIP La Cumbrita,CM,Camino,La Cumbrita,23,38687,38019,Guía de Isora,,,38001474@gobiernodecanarias.org,922865861.0,922865861.0,-16.821917,28.20022899,2016-05-09T12:45:15.374000,2016-03-17T09:06:46.586000
enseñanza infantil y primaria,CEIP La Era,CL,Calle,La Era,1,38680,38019,Guía de Isora,,,38009451@gobiernodecanarias.org,922850027.0,922851397.0,-16.776798,28.21374299,2016-05-09T12:45:15.374000,2015-08-04T12:51:52.035000
enseñanza infantil y primaria,CEIP La Escalona,CR,Carretera,General TF 51 La Camella Vilaflor,16,38614,38052,Vilaflor,La Escalona,,38007762@gobiernodecanarias.org,922725948.0,,-16.666396,28.11870499,2016-05-09T12:45:15.374000,2015-08-04T12:06:40.804000
enseñanza infantil y primaria,CEIP La Estrella Mar Azul,CL,Calle,Campos,6,38631,38006,Arona,Las Galletas Las Rosas,,38011765@gobiernodecanarias.org,922731991.0,0.0,-16.65565099,28.01968598,2016-05-09T12:45:15.374000,2015-08-04T12:36:22.781000
enseñanza infantil y primaria,CEIP La Jurada,AV,Avenida,La Constitucion,9,38611,38017,Granadilla de Abona,San Isidro,,38015436@gobiernodecanarias.org,922394437.0,,-16.55063475,28.07484679,2016-05-09T12:45:15.374000,2015-08-04T11:58:50.747000
enseñanza infantil y primaria,CEIP La Jurada I,CL,Calle,Las Acacias,7,38611,38017,Granadilla de Abona,San Isidro,,38015680@gobiernodecanarias.org,922090815.0,922090813.0,-16.55139299,28.07445891,2016-05-09T12:45:15.374000,2015-08-04T11:58:50.747000
enseñanza infantil y primaria,CEIP La Luz 1,CR,Carretera,General TF 322 La Luz,2,38312,38026,La Orotava,Las Candias,,38003495@gobiernodecanarias.org,922334426.0,,-16.554856,28.38809999,2016-05-09T12:45:15.374000,2015-08-04T13:23:16.807000
enseñanza infantil y primaria,CEIP La Luz 2,CR,Carretera,General TF 322 La Luz,4,38312,38026,La Orotava,Las Candias,,38003495@gobiernodecanarias.org,922334426.0,,-16.555442,28.38818999,2016-05-09T12:45:15.374000,2015-08-04T13:23:16.807000
enseñanza infantil y primaria,CEIP La Mancha,CL,Calle,La Yedra,4,38434,38022,Icod de los Vinos,,,38002090@gobiernodecanarias.org,922121391.0,,-16.697845,28.37783999,2016-05-09T12:45:15.374000,2015-08-04T13:11:46.082000
enseñanza infantil y primaria,CEIP La Montaña,CL,Calle,La Milagrosa,28,38685,38019,Guía de Isora,Tejina de Guia,,38001590@gobiernodecanarias.org,922857175.0,922850457.0,-16.76355,28.18586999,2016-05-09T12:45:15.374000,2015-08-04T12:48:29.865000
enseñanza infantil y primaria,CEIP La Montañeta,CL,Calle,San Cayetano,10,38419,38031,Los Realejos,La Grimona,,38004232@gobiernodecanarias.org,922343501.0,,-16.56265199,28.38427799,2016-05-09T12:45:15.374000,2015-10-28T08:38:50.018000
enseñanza infantil y primaria,CEIP La Pasada,CL,Calle,La Pasada,2,38600,38017,Granadilla de Abona,,www.colegiolapasada.org,38010657@gobiernodecanarias.org,922772017.0,922772111.0,-16.576675,28.12790199,2016-05-09T12:45:15.374000,2015-08-04T11:56:42.718000
enseñanza infantil y primaria,CEIP La Salud,CL,Calle,San Juan de la Rambla,0,38008,38038,Santa Cruz de Tenerife,Bo Salud Alto,,38016532@gobiernodecanarias.org,922882076.0,,-16.27665918,28.46999885,2016-05-09T12:45:15,2018-03-19T11:59:28.812000
enseñanza infantil y primaria,CEIP La Vega-Molledo,CR,Carretera,General TF 373 Vieja La Vega,22,38439,38022,Icod de los Vinos,La Vega,,38010244@gobiernodecanarias.org,922813922.0,,-16.732608,28.36048699,2016-05-09T12:45:15.374000,2015-08-04T13:08:24.194000
enseñanza infantil y primaria,CEIP La Vera,CM,Camino,Carril,65,38400,38028,Puerto de la Cruz,La Vera,,38004013@gobiernodecanarias.org,922382756.0,922382756.0,-16.557165,28.39742799,2016-05-09T12:45:15.374000,2015-08-04T13:21:58.324000
enseñanza infantil y primaria,CEIP La Verdellada,CL,Calle,Emilio Gutierrez Salazar,0,38207,38023,La Laguna,La Verdellada,,38002478@gobiernodecanarias.org,922250017.0,,-16.31146063,28.48237433,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
enseñanza infantil y primaria,CEIP La Zarza,CR,Carretera,General TF 532 La Zarza,48,38579,38012,Fasnia,La Zarza,,38000901@gobiernodecanarias.org,922530625.0,,-16.455411,28.23600499,2016-05-09T12:45:15.374000,2015-08-04T11:49:28.926000
enseñanza infantil y primaria,CEIP Las Abiertas,CS,Caserío,Las Abiertas,24,38439,38022,Icod de los Vinos,Las Abiertas,,38001954@gobiernodecanarias.org,922813009.0,,-16.731062,28.34060999,2016-05-09T12:45:15.374000,2017-03-31T11:37:58.647000
enseñanza infantil y primaria,CEIP Las Americas,AV,Avenida,Arquitecto Gomez Cuesta,17,38650,38006,Arona,Py Americas,,38010384@gobiernodecanarias.org,922750463.0,0.0,-16.72710299,28.05816998,2016-05-09T12:45:15.374000,2016-04-21T13:07:00.860000
enseñanza infantil y primaria,CEIP Las Canalitas,CL,Calle,Argentina,7,38434,38022,Icod de los Vinos,Las Canales,,38001966@gobiernodecanarias.org,922122408.0,,-16.729046,28.36743099,2016-05-09T12:45:15.374000,2017-03-06T09:47:21.965000
enseñanza infantil y primaria,CEIP Las Carboneras,CR,Carretera,General TF 145 Las Carboneras,40,38294,38023,La Laguna,Las Carboneras,,38009461@gobiernodecanarias.org,922690019.0,922690256.0,-16.27704554,28.55398567,2016-05-09T12:45:15.374000,2015-08-04T13:54:05.410000
enseñanza infantil y primaria,CEIP Las Cruces,CL,Calle,Real Villa de Teguise,2,38460,38015,Garachico,Las Cruces,,,,,-16.779715,28.37012099,2016-05-09T12:45:15,2016-09-27T13:49:06.983000
enseñanza infantil y primaria,CEIP Las Chumberas,CL,Calle,Fernando Diaz Cutillas,0,38108,38023,La Laguna,La Chumberas,,38008471@gobiernodecanarias.org,922311006.0,,-16.30120345,28.46265775,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
enseñanza infantil y primaria,CEIP Las Delicias,CL,Calle,Pedro Doblado Claverie,1,38010,38038,Santa Cruz de Tenerife,Las Delicias,,38005509@gobiernodecanarias.org,922640301.0,,-16.28442221,28.45162714,2016-05-09T12:45:15.374000,2015-08-05T07:53:45.567000
enseñanza infantil y primaria,CEIP Las Manchas,CL,Calle,Los Manolos,3,38690,38040,Santiago del Teide,Las Manchas,,,,,-16.803009,28.28362899,2016-05-09T12:45:15.374000,2015-08-04T12:57:36.905000
enseñanza infantil y primaria,CEIP Las Mantecas,CM,Camino,Las Mantecas,62,38320,38023,La Laguna,Las Mantecas,,38008109@gobiernodecanarias.org,922649854.0,,-16.29362979,28.46186731,2016-05-09T12:45:15.374000,2015-08-04T10:32:18.111000
enseñanza infantil y primaria,CEIP Las Mercedes,CL,Calle,Vistalmon,14,38208,38023,La Laguna,Las Mercedes,,38002341@gobiernodecanarias.org,922254218.0,,-16.30294352,28.50994935,2016-05-09T12:45:15,2017-03-08T14:55:52.619000
enseñanza infantil y primaria,CEIP Las Retamas,PS,Paseo,Las Retamas,1,38010,38038,Santa Cruz de Tenerife,Ofra,,38009497@gobiernodecanarias.org,922651756.0,922651756.0,-16.28771418,28.45134002,2016-05-09T12:45:15.374000,2015-08-05T07:53:45.567000
enseñanza infantil y primaria,CEIP Las Salinas 1,CL,Calle,Jose Dorta Perez,7,38460,38042,Los Silos,La Caleta de Interian,,38010256@gobiernodecanarias.org,922841039.0,922841039.0,-16.796131,28.37582299,2016-05-09T12:45:15.374000,2015-08-04T13:03:22.870000
enseñanza infantil y primaria,CEIP Las Salinas 2,CL,Calle,La Marina,16,38460,38042,Los Silos,La Caleta de Interian,,38010256@gobiernodecanarias.org,922841039.0,922841039.0,-16.797007,28.37652799,2016-05-09T12:45:15.374000,2015-08-04T13:03:22.870000
enseñanza infantil y primaria,CEIP Leoncio Estevez Luis,CL,Calle,La Palma,1,38311,38026,La Orotava,La Florida,,38003653@gobiernodecanarias.org,922308985.0,,-16.502241,28.38976499,2016-05-09T12:45:15.374000,2015-08-04T13:31:40.098000
enseñanza infantil y primaria,CEIP Lomo Anden,CR,Carretera,General TF 342 Icod El Alto,262,38414,38031,Los Realejos,Icod El Alto,,38004165@gobiernodecanarias.org,922359432.0,,-16.62212099,28.37548599,2016-05-09T12:45:15.374000,2015-12-02T08:41:21.011000
enseñanza infantil y primaria,CEIP Lomo Pelado,CL,Calle,Doctor Caldera,12,38290,38032,El Rosario,La Esperanza Las Rosas,,38004426@gobiernodecanarias.org,922548529.0,,-16.369372,28.43910299,2016-05-09T12:45:15.374000,2015-08-04T10:49:35.113000
enseñanza infantil y primaria,CEIP Lope de Guerra,CR,Carretera,General TF 16 Tacoronte Tejina,71,38270,38023,La Laguna,Valle de Guerra,,38003112@gobiernodecanarias.org,922540099.0,,-16.38189112,28.52146753,2016-05-09T12:45:15.374000,2015-08-05T08:31:39.788000
enseñanza infantil y primaria,CEIP Los Abrigos,CL,Calle,La Gaviota,23,38618,38017,Granadilla de Abona,Los Abrigos,,38008146@gobiernodecanarias.org,922170252.0,,-16.59126,28.03177899,2016-05-09T12:45:15.374000,2015-08-04T12:00:30.527000
enseñanza infantil y primaria,CEIP Los Andenes,AV,Avenida,San Martin de Porres,2,38108,38023,La Laguna,Los Andenes Taco,,38010751@gobiernodecanarias.org,922621768.0,922621768.0,-16.30458698,28.45023343,2016-05-09T12:45:15,2018-03-22T13:02:50.845000
enseñanza infantil y primaria,CEIP Los Barros,CR,Carretera,General TF 82 Icod Guia de Isora,3,38459,38015,Garachico,San Juan del Reparo,,,,,-16.754081,28.36336699,2016-05-09T12:45:15.374000,2015-08-04T13:07:09.054000
enseñanza infantil y primaria,CEIP Los Cristianos,CL,Calle,Pizca,2,38650,38006,Arona,Los Cristianos,,38010645@gobiernodecanarias.org,922790161.0,0.0,-16.718807,28.05808598,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
enseñanza infantil y primaria,CEIP Los Dragos,CL,Calle,Juan Ramon Jimenez,14,38007,38038,Santa Cruz de Tenerife,Los Verodes,,38009217@gobiernodecanarias.org,922221167.0,,-16.26762075,28.45959154,2016-05-09T12:45:15.374000,2015-08-04T10:37:38.763000
enseñanza infantil y primaria,CEIP Los Menceyes,CL,Calle,Cupreso,2,38111,38038,Santa Cruz de Tenerife,Añaza,,38011558@gobiernodecanarias.org,922686441.0,922686441.0,-16.30422282,28.42275581,2016-05-09T12:45:15.374000,2015-08-04T10:47:03.881000
enseñanza infantil y primaria,CEIP Los Olivos,CL,Calle,La Cruz,41,38670,38001,Adeje,Barranco Las Torres,,38009141@gobiernodecanarias.org,922710805.0,,-16.733672,28.12066099,2016-05-09T12:45:15.374000,2015-08-04T12:45:37.305000
enseñanza infantil y primaria,CEIP Los Verodes,CL,Calle,Alcalde Garcia Ramos,4,38007,38038,Santa Cruz de Tenerife,,,38008948@gobiernodecanarias.org,922222002.0,922222002.0,-16.26815257,28.45864375,2016-05-09T12:45:15.374000,2015-08-04T10:37:38.763000
enseñanza infantil y primaria,CEIP Luis Alvarez Cruz,CL,Calle,Morro Cubas,9,38631,38006,Arona,Las Galletas Parque,,38010475@gobiernodecanarias.org,922785233.0,922731806.0,-16.655816,28.00832498,2016-05-09T12:45:15.374000,2016-02-19T12:15:01.227000
enseñanza infantil y primaria,CEIP Luis Alvarez Cruz Ampliacion,CL,Calle,Luis Alvarez Cruz,15,38631,38006,Arona,Las Galletas,,38010475@gobiernodecanarias.org,922785233.0,922731806.0,-16.65501499,28.00838253,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
enseñanza infantil y primaria,CEIP Llanito Perera,CM,Camino,Llanito Perera,39,38434,38022,Icod de los Vinos,,,38002120@gobiernodecanarias.org,922813212.0,,-16.694643,28.36065499,2016-05-09T12:45:15.374000,2015-08-04T13:11:46.082000
enseñanza infantil y primaria,CEIP Llano del Camello,CL,Calle,Mencey Anaga,0,38639,38035,San Miguel,Llano del Camello,,38015461@gobiernodecanarias.org,922703309.0,922703964.0,-16.61963254,28.05828636,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
enseñanza infantil y primaria,CEIP Machado,CM,Camino,La Fuentecilla,23,38190,38032,El Rosario,Machado,,38009357@gobiernodecanarias.org,922680902.0,,-16.34027,28.41583799,2016-05-09T12:45:15.374000,2015-08-04T10:48:27.598000
enseñanza infantil y primaria,CEIP Maria del Carmen Fernandez Melian,CL,Calle,Los Sabandeños,8,38292,38046,Tegueste,,,38011005@gobiernodecanarias.org,922545472.0,,-16.34643,28.52488699,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
enseñanza infantil y primaria,CEIP Maria Rosa Alonso,CL,Calle,Perez Reyes,45,38350,38043,Tacoronte,,,38006494@gobiernodecanarias.org,922561123.0,,-16.410667,28.48249399,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
enseñanza infantil y primaria,CEIP Martin de Andujar,CL,Calle,Conde del Palmar,5,38450,38015,Garachico,,,,,,-16.76444,28.37211299,2016-05-09T12:45:15.374000,2015-08-04T13:05:11.790000
enseñanza infantil y primaria,CEIP Matias Llabres Verd,CM,Camino,Convento,23,38107,38038,Santa Cruz de Tenerife,Llano del Moro,,38004438@gobiernodecanarias.org,922615006.0,,-16.33503922,28.44053252,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
enseñanza infantil y primaria,CEIP Maximiliano Gil Melian,CJ,Callejón,Gomez,16,38357,38043,Tacoronte,Lomo Colorado,,38009606@gobiernodecanarias.org,922562755.0,,-16.398078,28.49094599,2016-05-09T12:45:15.374000,2015-08-04T13:44:22.213000
enseñanza infantil y primaria,CEIP Melchor Nuñez Tejera,CM,Camino,El Monte,8,38292,38046,Tegueste,Pedro Alvarez,,38007099@gobiernodecanarias.org,922153167.0,,-16.316023,28.52181399,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
enseñanza infantil y primaria,CEIP Mencey Bencomo,CR,Carretera,Nueva Corujera,11,38399,38039,Santa Úrsula,,www.ceipmenceybencomo.blogspot.com,38009825@gobiernodecanarias.org,922304623.0,922300502.0,-16.499586,28.41949699,2016-05-09T12:45:15,2018-01-31T13:26:07.863000
enseñanza infantil y primaria,CEIP Mencey Bentor 1,CL,Calle,Mencey Bentor,51,38413,38031,Los Realejos,Puldon Natero,,38008110@gobiernodecanarias.org,922341950.0,922344252.0,-16.56742028,28.38068519,2016-05-09T12:45:15.374000,2015-10-28T08:38:50.018000
enseñanza infantil y primaria,CEIP Mencey Bentor 2,CL,Calle,Mencey Bentor,53,38413,38031,Los Realejos,Puldon Natero,,38008110@gobiernodecanarias.org,922341950.0,922344252.0,-16.56732099,28.37978999,2016-05-09T12:45:15.374000,2015-10-28T08:38:50.018000
enseñanza infantil y primaria,CEIP Miguel de Cervantes,CL,Calle,Miguel de Cervantes,6,38435,38044,El Tanque,Cruz Grande,,38007026@gobiernodecanarias.org,922136235.0,922136240.0,-16.77431508,28.35705808,2016-05-09T12:45:15.374000,2015-08-04T12:58:55.904000
enseñanza infantil y primaria,CEIP Miguel Pintor Gonzalez,AV,Avenida,Jose Marti,12,38001,38038,Santa Cruz de Tenerife,Bo Alegria,,38005376@gobiernodecanarias.org,922597634.0,922597634.0,-16.2431689,28.48142567,2016-05-09T12:45:15.374000,2017-02-20T13:04:25.661000
enseñanza infantil y primaria,CEIP Montaña Pacho,CL,Calle,Santa Elena,0,38108,38023,La Laguna,Los Majuelos Pg 5,,38008699@gobiernodecanarias.org,922310304.0,922820504.0,-16.3016887,28.45585332,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
