actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
administracion publica servicios sociales,Ayto Puerto de la Cruz Servicios Sociales La Vera,CM,Camino,Carril,60,38400,38028,Puerto de la Cruz,La Vera,,,,,-16.557866,28.39814999,2016-05-09T12:45:15.374000,2015-08-04T13:21:58.324000
administracion publica servicios sociales,Ayto Puerto de la Cruz Servicios Sociales Local 1,CL,Calle,Perez Zamora,41,38400,38028,Puerto de la Cruz,Ed Multidisciplinar,,,,,-16.551159,28.41404599,2016-05-09T12:45:15.374000,2018-03-22T09:22:13.497000
administracion publica almacen deposito,Ayto Puerto de la Cruz Vivero Municipal,AV,Avenida,Melchor Luz,15,38400,38028,Puerto de la Cruz,San Felipe,,,,,-16.552638,28.41289199,2016-05-09T12:45:15.374000,2016-11-23T12:35:54.768000
administracion publica servicios,Ayto San Juan de la Rambla,CR,Carretera,General TF 351 San Jose,41,38428,38034,San Juan de la Rambla,San Jose,www.sanjuandelarambla.es,,922360003.0,,-16.64532,28.37961199,2016-05-09T12:45:15.374000,2016-05-24T11:46:13.881000
administracion publica servicios informacion OMIC,Ayto San Juan de la Rambla Edificio de Usos Multiples,CL,Calle,La Alhondiga,8,38420,38034,San Juan de la Rambla,San Juan,www.sanjuandelarambla.es,,,,-16.64774056,28.39426322,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios informacion OMIC,Ayto San Juan de la Rambla Edificio Los Canarios,CR,Carretera,General TF 351 San Jose,15,38428,38034,San Juan de la Rambla,San Jose,www.sanjuandelarambla.es,,,,-16.642655,28.37479599,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios informacion OMIC,Ayto San Juan de la Rambla Oficinas Municipales,CL,Calle,El Sol,2,38420,38034,San Juan de la Rambla,San Juan,www.sanjuandelarambla.es,,922350240.0,,-16.647319,28.39403799,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios policia y seguridad,Ayto San Juan de la Rambla Policia Local,CL,Calle,Diecinueve de Marzo,16,38428,38034,San Juan de la Rambla,San Jose,www.sanjuandelarambla.es,,922350155.0,,-16.64613483,28.38040408,2016-05-09T12:45:15.374000,2016-04-18T12:08:46.013000
administracion publica otro tipo,Ayto San Miguel de Abona,CR,Carretera,Antigua TF 655 Las Galletas,0,38639,38035,San Miguel,P I Las Chafiras,www.sanmigueldeabona.org,sac1@sanmigueldeabona.org,922703791.0,922703791.0,-16.61517181,28.05094263,2017-02-15T11:40:07.893000,2017-06-21T11:46:14.064000
administracion publica casa consistorial,Ayto San Miguel de Abona,CR,Carretera,General TF 65 Los Abrigos,30,38620,38035,San Miguel,,www.sanmigueldeabona.org,info@sanmigueldeabona.org,922700000.0,,-16.615982,28.09685799,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica almacen deposito,Ayto San Miguel de Abona Almacen Municipal 1,CR,Carretera,General TF 65 Los Abrigos,32,38620,38035,San Miguel,,www.sanmigueldeabona.org,,,,-16.616552,28.09642199,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica almacen deposito,Ayto San Miguel de Abona Almacen Municipal 2,CR,Carretera,General TF 28 Sur,200,38628,38035,San Miguel,El Mocan,www.sanmigueldeabona.org,,,,-16.625631,28.09812499,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios informacion OMIC,Ayto San Miguel de Abona Centro de Informacion,CR,Carretera,General TF 65 Los Abrigos,16,38620,38035,San Miguel,Casa de la Cultura,www.sanmigueldeabona.org,info@sanmigueldeabona.org,922700000.0,,-16.61772471,28.097779,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios,Ayto San Miguel de Abona Dependencias Municipales,CR,Carretera,General TF 65 Los Abrigos,30,38620,38035,San Miguel,,www.sanmigueldeabona.org,,,,-16.616032,28.09649199,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios informacion OMIC,Ayto San Miguel de Abona Local Social Municipal,CR,Carretera,General TF 65 Los Abrigos,36,38620,38035,San Miguel,,www.sanmigueldeabona.org,info@sanmigueldeabona.org,922700000.0,,-16.616788,28.09736099,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios,Ayto San Miguel de Abona Personal,CR,Carretera,General TF 65 Los Abrigos,30,38620,38035,San Miguel,,www.sanmigueldeabona.org,,,,-16.615586,28.09651799,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios policia y seguridad,Ayto San Miguel de Abona Policia Local,CR,Carretera,Antigua TF 655 Las Galletas,0,38639,38035,San Miguel,P I Las Chafiras,www.sanmigueldeabona.org,,922700807.0,,-16.61507542,28.05094441,2017-02-15T11:40:07.893000,2018-01-29T09:22:29.662000
administracion publica servicios policia y seguridad,Ayto San Miguel de Abona Policia Local,CR,Carretera,Antigua TF 655 Las Galletas,30,38639,38035,San Miguel,,www.sanmigueldeabona.org,,922700807.0,,-16.6150754,28.0509446,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios policia y seguridad,Ayto San Miguel de Abona Policia Local,CR,Carretera,General TF 65 Los Abrigos,36,38620,38035,San Miguel,,www.sanmigueldeabona.org,,,,-16.61525,28.09675099,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios informacion OMIC,Ayto San Miguel de Abona SAE,CR,Carretera,Antigua TF 655 Las Galletas,0,38639,38035,San Miguel,,www.sanmigueldeabona.org,sac1@sanmigueldeabona.org,922703791.0,922703791.0,-16.61517414,28.05094228,2016-05-09T12:45:15.374000,2017-06-21T11:46:14.064000
administracion publica servicios cultura,Ayto San Miguel de Abona Salon Cultural,CR,Carretera,General TF 65 Los Abrigos,16,38620,38035,San Miguel,Casa de la Cultura,www.sanmigueldeabona.org,info@sanmigueldeabona.org,922700000.0,,-16.61765662,28.0977053,2016-05-09T12:45:15.374000,2018-10-09T10:14:23.486000
administracion publica servicios,Ayto San Miguel de Abona Salon de Plenos,CR,Carretera,General TF 65 Los Abrigos,30,38620,38035,San Miguel,,www.sanmigueldeabona.org,,922700000.0,,-16.616314,28.09646199,2016-05-09T12:45:15,2018-03-22T11:48:21.913000
administracion publica otro tipo,Ayto Santa Cruz de Tenerife,CL,Calle,305,0,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,aytosantacruzdetenerife.es,,922201564.0,922210628.0,-16.2744764,28.44636084,2017-02-15T11:40:07.893000,2018-01-29T09:22:29.662000
administracion publica casa consistorial,Ayto Santa Cruz de Tenerife,CL,Calle,Viera y Clavijo,46,38003,38038,Santa Cruz de Tenerife,,aytosantacruzdetenerife.es,,,,-16.25469942,28.46981532,2016-06-08T12:51:08,2018-01-29T09:22:29.662000
administracion publica servicios,Ayto Santa Cruz de Tenerife,CL,Calle,San Mauricio,6,38111,38038,Santa Cruz de Tenerife,Pg El Pilar,aytosantacruzdetenerife.es,,922606006.0,,-16.31325415,28.42930892,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios informacion OMIC,Ayto Santa Cruz de Tenerife,CL,Calle,Elias Bacallado,2,38010,38038,Santa Cruz de Tenerife,Ofra,aytosantacruzdetenerife.es,,,,-16.28522801,28.45956025,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios informacion OMIC,Ayto Santa Cruz de Tenerife Oficina Multigestion,CR,Carretera,General TF 28 Sur,3,38107,38038,Santa Cruz de Tenerife,Taco CC Concorde,aytosantacruzdetenerife.es,,,,-16.299853,28.44463599,2016-05-09T12:45:15.374000,2018-05-29T10:30:57.660000
administracion publica servicios informacion OMIC,Ayto Santa Cruz de Tenerife Oficina San Andres,PZ,"Plaza, plazoleta",Concejal Antonio Cova Dominguez,1,38120,38038,Santa Cruz de Tenerife,San Andres,aytosantacruzdetenerife.es,,922606609.0,,-16.19422788,28.50666018,2018-01-29T09:14:31,2018-03-05T10:39:19.586000
administracion publica servicios sociales,Ayto Santa Cruz de Tenerife Servicios Sociales,CL,Calle,Callao de Lima,1,38003,38038,Santa Cruz de Tenerife,,aytosantacruzdetenerife.es,,0.0,,-16.25521154,28.4680889,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica casa consistorial,Ayto Santa Ursula,CR,Carretera,España TF 217,0,38390,38039,Santa Úrsula,,,,,,-16.491518,28.42516999,2016-05-09T12:45:15.374000,2018-01-31T14:15:50.928000
administracion publica almacen deposito,Ayto Santa Ursula Almacen Municipal,RB,Rambla,Doctor Perez,7,38390,38039,Santa Úrsula,,,,,,-16.490422,28.42622899,2016-05-09T12:45:15.374000,2015-08-04T13:34:28.221000
administracion publica almacen deposito,Ayto Santa Ursula Centro de Informacion Juvenil,RB,Rambla,Doctor Perez,5,38390,38039,Santa Úrsula,Ed Maria Victoria,,,,,-16.490664,28.42626999,2016-05-09T12:45:15.374000,2018-01-31T13:50:19.169000
administracion publica servicios informacion OMIC,Ayto Santa Ursula Edificio Usos Multiples,RB,Rambla,Doctor Perez,1,38390,38039,Santa Úrsula,,,,,,-16.491224,28.42599299,2016-05-09T12:45:15.374000,2015-08-04T13:34:28.221000
administracion publica casa consistorial,Ayto Santiago del Teide,PZ,"Plaza, plazoleta",La Placeta,10,38690,38040,Santiago del Teide,,www.santiagodelteide.org,,,,-16.815506,28.29738999,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica servicios cultura,Ayto Santiago del Teide Asociacion de Vecinos,PZ,"Plaza, plazoleta",La Placeta,21,38690,38040,Santiago del Teide,,www.santiagodelteide.org,sac@santiagodelteide.es,922863127.0,,-16.815774,28.29722399,2016-05-09T12:45:15.374000,2015-08-04T12:57:36.905000
administracion publica servicios policia y seguridad,Ayto Santiago del Teide Policia Local,Cr,Carretera,TF-47,2,38683,38040,Santiago del Teide,Los Gigantes,https://www.steide.es/Policia-LocaL/,,922867033.0,,-16.83465602,28.23912922,2023-11-06T09:16:35.309000,2023-11-06T09:31:40.421000
administracion publica servicios informacion OMIC,Ayto Santiago del Teide Registro Auxiliar,AV,Avenida,Maritima,31,38683,38040,Santiago del Teide,Puerto de Santiago CC Seguro de Sol,www.santiagodelteide.org,,,,-16.8402761,28.2302539,2016-05-09T12:45:15.374000,2016-09-30T10:45:59.304000
administracion publica servicios sociales,Ayto Santiago del Teide Servicios Sociales,PZ,"Plaza, plazoleta",La Placeta,14,38690,38040,Santiago del Teide,,www.santiagodelteide.org,,,,-16.815744,28.29768699,2016-05-09T12:45:15.374000,2018-01-29T09:22:29.662000
administracion publica casa consistorial,Ayto Tacoronte,CL,Calle,Sebastian Machado,1,38350,38043,Tacoronte,,,,,,-16.412688,28.48093099,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
administracion publica almacen deposito,Ayto Tacoronte Almacen Municipal,CL,Calle,Sebastian Machado,24,38350,38043,Tacoronte,,,,,,-16.412024,28.48039799,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
administracion publica servicios,Ayto Tacoronte Edificio Usos Multiples,CR,Carretera,General TF 152 Norte,87,38350,38043,Tacoronte,,,,,,-16.411246,28.47752499,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
administracion publica servicios policia y seguridad,Ayto Tacoronte Policia Local,CL,Calle,Juez Jorge Garcia Gonzalez,4,38350,38043,Tacoronte,,,,,,-16.412862,28.48106099,2016-05-09T12:45:15.374000,2016-04-18T12:08:46.013000
emergencias centro de proteccion civil,Ayto Tacoronte Proteccion Civil,CL,Calle,Sebastian Machado,61,38350,38043,Tacoronte,,,,,,-16.41244994,28.48056469,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
emergencias centro de proteccion civil,Ayto Tacoronte Proteccion Civil El Pris,AV,Avenida,Principal El Pris,115,38358,38043,Tacoronte,El Pris,,,,,-16.420968,28.50956399,2016-05-09T12:45:15,2017-11-06T08:52:56.860000
administracion publica servicios sociales,Ayto Tacoronte Servicios Sociales,CL,Calle,Juez Jorge Garcia Gonzalez,3,38350,38043,Tacoronte,,,,,,-16.412971,28.48085599,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
administracion publica casa consistorial,Ayto Tegueste,PZ,"Plaza, plazoleta",San Marcos,1,38280,38046,Tegueste,,,,922316100.0,,-16.336576,28.52267899,2016-05-09T12:45:15.374000,2018-11-26T14:32:05.789000
administracion publica casa consistorial,Ayto Vilaflor,PZ,"Plaza, plazoleta",Doctor Perez Caceres,1,38613,38052,Vilaflor,,www.vilaflordechasna.es,alcaldia@vilaflordechasna.com,922709002.0,922709151.0,-16.63674,28.15896999,2016-05-09T12:45:15.374000,2015-11-20T07:44:55.631000
administracion publica almacen deposito,Ayto Vilaflor Almacen de Albañileria,CL,Calle,El Cubo,11,38613,38052,Vilaflor,,www.vilaflordechasna.es,alcaldia@vilaflordechasna.com,922709002.0,922709151.0,-16.637092,28.15895899,2016-05-09T12:45:15.374000,2015-08-04T12:05:34.680000
administracion publica almacen deposito,Ayto Vilaflor Almacen Material Electrico,CL,Calle,Muro,5,38613,38052,Vilaflor,,www.vilaflordechasna.es,alcaldia@vilaflordechasna.com,922709002.0,922709151.0,-16.636115,28.15804499,2016-05-09T12:45:15.374000,2015-08-04T12:05:34.680000
administracion publica servicios cultura,Ayto Vilaflor Area de Cultura Educacion y Deportes,AV,Avenida,Hermano Pedro,26,38613,38052,Vilaflor,,www.vilaflordechasna.es,culturaydeportes@vilaflordechasna.com,922709802.0,922709104.0,-16.637362,28.15685499,2016-05-09T12:45:15.374000,2017-02-17T13:21:28.357000
administracion publica servicios,Ayto Vilaflor Area de Turismo,AV,Avenida,Hermano Pedro,22,38613,38052,Vilaflor,,www.vilaflordechasna.es,turismo@volaflordechasna.es,922709802.0,922709104.0,-16.637357,28.15668299,2016-05-09T12:45:15.374000,2017-02-17T13:21:28.357000
administracion publica servicios policia y seguridad,Ayto Vilaflor de Chasna Policia Local,PZ,"Plaza, plazoleta",Doctor Perez Caceres,1,38613,38052,Vilaflor,Ayto Vilaflor,www.vilaflordechasna.es,,922709002.0,,-16.63678971,28.15903904,2016-05-09T12:45:15.374000,2016-04-18T12:08:46.013000
emergencias centro de proteccion civil,Ayuda En Emergencias Anaga,CL,Calle,Juan Rumeu Garcia,28,38008,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Buzon Postal,www.aeacanarias.org,arodarm@gobiernodecanarias.org,609573455.0,922622213.0,-16.27319106,28.46541716,2017-06-14T13:47:11,2018-05-08T13:02:46.313000
administracion publica almacen deposito,Ayuntamiento Los Realejos,Cl,Calle,La Cesteras,,38419,38031,Los Realejos,,,,,,-16.57464618,28.3837085,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
administracion publica servicios,Balsas de Tenerife OAL,CL,Calle,Panama,34,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.balten.es,balten@balten.es,922237760.0,922237762.0,-16.26840373,28.45337194,2017-02-15T11:40:07.893000,2017-11-08T09:40:38.369000
administracion publica servicios sociales,Bem Centro Atencion Al Emigrante,CL,Calle,Casino,6,38400,38028,Puerto de la Cruz,Esq Cl Iriarte,,,,,-16.546395,28.41622499,2016-05-09T12:45:15,2016-11-24T14:33:43.859000
emergencias parque de bomberos,Bomberos Consorcio de Tenerife,CL,Calle,Miguel Hernandez Gomez,0,38639,38035,San Miguel,P I Las Chafiras,www.bomberosdetenerife.com,info@bomberostenerife.com,922735154.0,,-16.61794932,28.05021031,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
emergencias parque de bomberos,Bomberos de Granadilla,AV,Avenida,Fundador Gonzalo Gonzalez,59,38600,38017,Granadilla de Abona,,,,922772917.0,,-16.577487,28.11287899,2016-05-09T12:45:15,2016-11-29T10:38:40.663000
emergencias parque de bomberos,Bomberos Icod de Los Vinos,AV,Avenida,Chincanayros,33,38434,38022,Icod de los Vinos,,,,,,-16.697018,28.37814999,2016-05-09T12:45:15.374000,2015-08-04T13:11:46.082000
emergencias parque de bomberos,Bomberos Parque Auxiliar,CR,Carretera,General TF 47 Alcala,2,38683,38040,Santiago del Teide,Puerto de Santiago La Caldera,,,,,-16.834724,28.23903399,2016-05-09T12:45:15.374000,2017-11-16T10:30:13.276000
emergencias parque de bomberos,Bomberos Santiago del Teide,CL,Calle,Delfino Torres,16,38690,38040,Santiago del Teide,,,,,,-16.815979,28.29568799,2016-05-09T12:45:15,2017-08-09T11:58:21.024000
emergencias parque de bomberos,Bomberos Voluntarios Adeje,CR,Carretera,General La Caleta Fañabe,2,38679,38001,Adeje,,,,,,-16.732926,28.10611599,2016-05-09T12:45:15.374000,2015-08-04T12:43:52.150000
emergencias centro de proteccion civil,Bomberos Voluntarios de Guia de Isora,CL,Calle,La Magarza,0,38680,38019,Guía de Isora,,asociacion150.tenerifesolidario.org,bomberosguia@hotmail.com,922852424.0,922850293.0,-16.77611943,28.2134705,2016-05-09T12:45:15,2018-05-08T13:02:46.313000
emergencias parque de bomberos,Bomberos Voluntarios de Guimar,CR,Carretera,General TF 28 Sur,15,38500,38020,Güimar,Topo Negro,asociacion156.tenerife@tenerifesolidario.org,bomberosguimar@hotmail.com,922513524.0,922513785.0,-16.3994,28.32598699,2016-05-09T12:45:15,2018-03-07T09:23:52.137000
emergencias parque de bomberos,Bomberos Voluntarios Guia de Isora,CL,Calle,La Era,2,38680,38019,Guía de Isora,,,,,,-16.775898,28.21331999,2016-05-09T12:45:15.374000,2015-08-04T12:51:52.035000
emergencias parque de bomberos,Bomberos Voluntarios Guimar,CL,Calle,Tasagaya,7,38500,38020,Güimar,,,,,,-16.408964,28.31931999,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
emergencias parque de bomberos,Bomberos Voluntarios La Laguna,CL,Calle,Las Cruces,2,38296,38023,La Laguna,Pg Camino de Las Cruces Nave 2,,,,,-16.31696781,28.46034073,2016-05-09T12:45:15.374000,2016-02-26T13:49:49.847000
emergencias parque de bomberos,Bomberos Voluntarios Los Realejos,CL,Calle,La Trinidad,39,38419,38031,Los Realejos,PG San Benito Nave 4,,,922341883.0,,-16.57707742,28.38127998,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
emergencias parque de bomberos,Bomberos Voluntarios Santiago del Teide,CL,Calle,San Fernando,26,38690,38040,Santiago del Teide,Valle Arriba,,,,,-16.801676,28.30761299,2016-05-09T12:45:15,2017-08-09T11:58:21.024000
emergencias parque de bomberos,Bomberos Voluntarios Tegueste,CR,Carretera,General TF 13 Punta Hidalgo,222,38280,38046,Tegueste,,,,,,-16.34072164,28.52254369,2016-05-09T12:45:15.374000,2015-08-04T13:51:37.202000
emergencias parque de bomberos,Bomberos Ycodaute,CL,Calle,Bandurria,15,38434,38022,Icod de los Vinos,Pg Las Almenas,bomberosycodendaute.blogspot.com.es,bomberosycoden-daute@hotmail.com,922815946.0,922815946.0,-16.69478947,28.38049483,2016-05-09T12:45:15.374000,2016-02-26T13:59:39.242000
emergencias vigilancia forestal,Brifor,CL,Calle,La Caldera,0,38440,38018,La Guancha,,,,,,-16.648929,28.37714299,2016-05-09T12:45:15.374000,2023-10-18T14:39:08.082000
administracion publica servicios,Cabildo Insular de Tenerife,CL,Calle,Zerolo,0,38320,38023,La Laguna,Pg La Cuesta Taco,www.tenerife.es,,922661954.0,922658311.0,-16.29458106,28.45889788,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
administracion publica servicios,Cabildo Insular de Tenerife,CL,Calle,Zerolo,0,38320,38023,La Laguna,Pg La Cuesta Taco,www.tenerife.es,,922661954.0,922658311.0,-16.2950468,28.4588637,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
administracion publica servicios,Cabildo Insular de Tenerife,CL,Calle,Candelaria,25,38003,38038,Santa Cruz de Tenerife,IIIC planta B,,,0.0,,-16.24866337,28.46606264,2016-05-09T12:45:15.374000,2016-02-26T12:05:17.092000
administracion publica servicios,Cabildo Insular de Tenerife,CL,Calle,Zerolo,0,38320,38023,La Laguna,Pg La Cuesta Taco,www.tenerife.es,,922661954.0,922658311.0,-16.29390789,28.45900447,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
administracion publica servicios cultura,Casa de la Juventud,CL,Calle,Pasacola,5,38509,38011,Candelaria,Las Caletillas,,,922500800.0,,-16.36360189,28.36769906,2016-05-09T12:45:15,2017-02-07T10:36:13
administracion publica otro tipo,Casa de la Juventud,CL,Calle,San Francisco,29,38600,38017,Granadilla de Abona,,,juventud@granadilladeabona.org,922759959.0,922771352.0,-16.577599,28.12480249,2016-05-09T12:45:15.374000,2015-08-04T11:56:42.718000
administracion publica servicios cultura,Casa de la Juventud,CM,Camino,Candelaria,4,38109,38032,El Rosario,Llano Blanco,,,,,-16.32661227,28.41013824,2016-05-09T12:45:15.374000,2015-08-04T10:47:48.724000
administracion publica servicios cultura,Casa de la Juventud,Cl,Calle,El Perdon,48,38480,38010,Buenavista del Norte,,,,922127341.0,,-16.85343546,28.37299141,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
administracion publica servicios cultura,Casa de la Juventud,Cl,Calle,Pedro Gonzalez Yanes,3,38440,38018,La Guancha,La Guancha,,juventudguancha@hotmail.com,922828272.0,,-16.65175807,28.37354515,2023-10-18T12:27:10.987000,2023-10-18T12:27:10.987000
administracion publica servicios cultura,Casa de las Artes,Cl,Calle,San Agustin,7,38410,38031,Los Realejos,Antigua Mancomunidad del Norte,www.escuelasartisticas.com,info@escuelasartististicas.com,922353593.0,,-16.58464672,28.38538624,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
administracion publica servicios empleo,Casa del emprendedor,Cl,Calle,Los Molineros,sn,38419,38031,Los Realejos,,,,,,-16.57455798,28.38299223,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
administracion publica viviendas municipales,Casa del Maestro,AV,Avenida,Colon,11,38435,38044,El Tanque,,,,,,-16.779534,28.35764899,2016-05-09T12:45:15.374000,2015-08-04T12:58:55.904000
emergencias vigilancia forestal,Casa Forestal,CR,Carretera,General TF 21 Cuesta de la Villa Granadilla,0,38613,38052,Vilaflor,Km 67,,,922709005.0,,-16.636639,28.16578299,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
administracion publica otro tipo,Casa Los Caceres,CL,Calle,San Antonio,3,38430,38022,Icod de los Vinos,,,,,,-16.72092,28.36652099,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
administracion publica servicios,Casa Verde,CJ,Callejón,El Chorro,3,38470,38042,Los Silos,,,,,,-16.816891,28.36488199,2016-05-09T12:45:15,2016-10-11T08:04:32.499000
cementerio cripta tanatorio,Cementerio Adeje,AV,Avenida,Palo Mayor,3,38670,38001,Adeje,El Galeon,,,,,-16.727994,28.11553199,2016-05-09T12:45:15.374000,2016-10-03T14:03:12.237000
cementerio cripta tanatorio,Cementerio Anglicano Protestante,CL,Calle,Doctor Madam,5,38400,38028,Puerto de la Cruz,San Felipe,,,,,-16.555773,28.41538799,2016-05-09T12:45:15.374000,2015-08-04T13:21:58.324000
cementerio cripta tanatorio,Cementerio Arafo,CL,Calle,Luis Braille,22,38550,38004,Arafo,,,,,,-16.42038,28.33513599,2016-05-09T12:45:15,2016-05-18T12:10:53.920000
cementerio cripta tanatorio,Cementerio Arguayo,CR,Carretera,General TF 375 Arguayo,0,38690,38040,Santiago del Teide,Arguayo,,,,,-16.806039,28.26216499,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
cementerio cripta tanatorio,Cementerio Arico Nuevo,CL,Calle,Veinticinco de Julio,0,38589,38005,Arico,Arico Nuevo Km 6,,,,,-16.467088,28.17303299,2016-05-09T12:45:15.374000,2017-08-02T12:18:31.330000
cementerio cripta tanatorio,Cementerio Barranco Hondo,CL,Calle,Toston,17,38510,38011,Candelaria,Barranco Hondo,,,,,-16.360346,28.39513799,2016-05-09T12:45:15.374000,2015-08-04T10:50:32.034000
cementerio cripta tanatorio,Cementerio Candelaria,CL,Calle,Guanches de la Virgen de Candelaria,2,38509,38011,Candelaria,,,,,,-16.374487,28.35076599,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
cementerio cripta tanatorio,Cementerio Chio,CL,Calle,El Roquillo,8,38689,38019,Guía de Isora,Chio,,,,,-16.792679,28.23603999,2016-05-09T12:45:15.374000,2015-08-04T12:56:21.594000
cementerio cripta tanatorio,Cementerio Eclesiastico,CL,Calle,El Natero,6,38440,38018,La Guancha,,,,922828002.0,,-16.654537,28.37200999,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
cementerio cripta tanatorio,Cementerio El Escobonal,CM,Camino,Montaña de Abajo,0,38591,38020,Güimar,El Escobonal,,,,,-16.416219,28.26399799,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
cementerio cripta tanatorio,Cementerio El Roque,CM,Camino,La Crucillada,0,38440,38018,La Guancha,Tierra de Costa,,,,,-16.662871,28.38317399,2016-05-09T12:45:15.374000,2023-10-18T14:39:08.082000
cementerio cripta tanatorio,Cementerio El Rosario,CR,Carretera,General TF 24 Las Cañadas,12,38290,38032,El Rosario,La Esperanza,,,,,-16.361419,28.45719499,2016-05-09T12:45:15.374000,2015-08-04T10:49:35.113000
cementerio cripta tanatorio,Cementerio El Sauzal,CJ,Callejón,Cementerio,10,38360,38041,El Sauzal,,,,,,-16.435088,28.47887799,2016-05-09T12:45:15.374000,2015-08-04T13:39:35.904000
cementerio cripta tanatorio,Cementerio El Tanque Bajo,CR,Carretera,General TF 421 San Pedro Las Cruces,0,38435,38044,El Tanque,,,,,,-16.773924,28.36526699,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
cementerio cripta tanatorio,Cementerio Granadilla,AV,Avenida,Fundador Gonzalo Gonzalez,17,38600,38017,Granadilla de Abona,,,,922759900.0,,-16.575397,28.11801899,2016-05-09T12:45:15.374000,2016-11-29T10:38:40.663000
cementerio cripta tanatorio,Cementerio Guia de Isora,CM,Camino,Cementerio,2,38680,38019,Guía de Isora,,,,,,-16.774914,28.20779499,2016-05-09T12:45:15.374000,2015-08-04T12:51:52.035000
cementerio cripta tanatorio,Cementerio Guimar,CR,Carretera,General TF 61 El Puertito,2,38500,38020,Güimar,,,,,,-16.404223,28.31258299,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
cementerio cripta tanatorio,Cementerio La Matanza,CL,Calle,Cementerio,3,38379,38025,La Matanza,,,,,,-16.442662,28.45285899,2016-05-09T12:45:15.374000,2015-08-04T13:38:28.921000
cementerio cripta tanatorio,Cementerio La Orotava,LG,"Lugar, zona",Monturrio,2,38300,38026,La Orotava,,,,,,-16.527214,28.38764699,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
cementerio cripta tanatorio,Cementerio La Vega,CR,Carretera,General TF 373 Vieja La Vega,13,38439,38022,Icod de los Vinos,La Vega,,,,,-16.732878,28.36307599,2016-05-09T12:45:15.374000,2015-08-04T13:08:24.194000
cementerio cripta tanatorio,Cementerio La Victoria,CL,Calle,Vista Alegre,44,38380,38051,La Victoria,,,,,,-16.469666,28.43395399,2016-05-09T12:45:15.374000,2015-08-04T13:35:09.001000
cementerio cripta tanatorio,Cementerio Los Silos,CM,Camino,La Costa,0,38479,38042,Los Silos,,,,,,-16.822443,28.37133799,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
cementerio cripta tanatorio,Cementerio Municipal San Miguel,CL,Calle,Las Morales,29,38620,38035,San Miguel,,,,,,-16.620455,28.09890199,2016-05-09T12:45:15,2017-07-07T07:58:52.113000
